Stop_stn,Ride_time,sub
DGU_1,06:37:48,0 days 00:42:32
ADL_1,06:44:57,0 days 00:48:46
BNU_1,06:46:00,0 days 00:48:10
BSO_1,06:55:39,0 days 00:46:41
BMS_1,07:08:59,0 days 01:13:31
AEV_1,07:22:43,0 days 00:17:09
XX_1,07:23:04,0 days 00:58:15
DMM_1,07:55:09,0 days 00:51:24
CHK_1,08:02:25,0 days 00:58:50
CFM_1,08:23:16,0 days 01:18:10
DOK_1,08:25:02,0 days 01:19:24
AOT_1,08:26:11,0 days 01:20:28
GY_2,08:37:51,0 days 00:00:00
PM_1,08:40:12,0 days 00:02:21
DRW_1,08:42:39,0 days 00:04:48
CPX_1,08:43:39,0 days 00:05:48
DWI_1,08:44:54,0 days 00:07:03
GR_1,08:47:56,0 days 00:10:05
ESF_1,08:49:20,0 days 00:11:29
AHT_1,08:50:11,0 days 00:12:20
EKC_1,08:52:28,0 days 00:14:37
DJS_1,08:54:34,0 days 00:16:43
DEW_1,08:57:08,0 days 00:19:17
LL_2,08:58:42,0 days 00:20:51
BW_3,09:00:51,0 days 00:23:00
D_6,09:03:25,0 days 00:25:34
BFB_1,09:05:23,0 days 00:27:32
DBI_1,09:08:28,0 days 00:30:37
GZ_1,09:11:24,0 days 00:33:33
DXY_1,09:12:45,0 days 00:34:54
DOD_1,09:15:40,0 days 00:37:49
AOS_1,09:16:31,0 days 00:38:40
QG_2,09:18:13,0 days 00:40:22
BVP_1,09:18:56,0 days 00:41:05
DBV_1,09:20:12,0 days 00:42:21
CLY_1,09:21:01,0 days 00:43:10
ENB_1,09:24:43,0 days 00:46:52
AUO_1,09:25:58,0 days 00:48:07
AIN_1,09:27:02,0 days 00:49:11
DPN_1,09:28:42,0 days 00:50:51
EIK_1,09:32:23,0 days 00:54:32
GJ_1,09:32:47,0 days 00:54:56
ACD_1,09:35:25,0 days 00:57:34
DGB_1,09:36:23,0 days 00:58:32
CCO_1,09:38:11,0 days 01:00:20
BJU_1,09:38:56,0 days 01:01:05
EBN_1,09:39:34,0 days 01:01:43
AXG_1,09:39:58,0 days 01:02:07
DLC_1,09:41:07,0 days 01:03:16
AXE_1,09:41:55,0 days 01:04:04
GJ_2,09:43:55,0 days 01:06:04
CZT_1,09:49:05,0 days 01:11:14
CMB_1,09:49:47,0 days 01:11:56
ALN_1,09:52:50,0 days 01:14:59
DON_1,09:53:35,0 days 01:15:44
BCH_1,09:54:23,0 days 01:16:32
AOE_1,09:56:24,0 days 01:18:33
DFX_1,09:57:34,0 days 01:19:43
HO_2,09:59:48,0 days 01:21:57
NN_1,10:02:13,0 days 01:24:22
AS_3,10:03:25,0 days 01:25:34
CBY_1,10:06:58,0 days 01:29:07
J_5,10:08:11,0 days 01:30:20
DD_3,10:09:32,0 days 01:31:41
DDY_1,10:10:43,0 days 01:32:52
BPK_1,10:12:12,0 days 01:34:21
BIO_1,10:14:03,0 days 01:36:12
CEN_1,10:17:02,0 days 01:39:11
MI_2,10:17:27,0 days 01:39:36
CED_1,10:19:31,0 days 01:41:40
MI_1,10:20:25,0 days 01:42:34
GR_2,10:22:15,0 days 01:44:24
N_5,10:23:42,0 days 01:45:51
IS_2,10:24:58,0 days 01:47:07
CF_3,10:26:13,0 days 01:48:22
PM_2,10:28:19,0 days 01:50:28
AIQ_1,17:22:13,0 days 01:11:33
CFF_1,17:29:03,0 days 01:18:26
BMH_1,18:01:24,0 days 01:23:44
ELC_1,19:42:59,0 days 01:13:40
BZP_1,19:48:48,0 days 01:17:53
