Stop_stn,Ride_time,sub
ESD_1,07:15:45,0 days 00:00:00
IX_2,07:48:06,0 days 00:32:21
DQF_1,07:49:47,0 days 00:34:02
CRT_1,07:50:46,0 days 00:35:01
EZS_1,07:53:51,0 days 00:38:06
DBN_1,07:57:23,0 days 00:41:38
BYX_1,07:59:11,0 days 00:43:26
MP_1,08:01:05,0 days 00:45:20
APQ_1,08:02:34,0 days 00:46:49
K_4,08:05:42,0 days 00:49:57
AD_4,08:06:53,0 days 00:51:08
FNA_1,08:08:09,0 days 00:52:24
AFX_1,08:09:32,0 days 00:53:47
BTY_1,08:11:08,0 days 00:55:23
BFX_1,08:13:01,0 days 00:57:16
BUS_1,08:13:47,0 days 00:58:02
BWH_1,08:14:08,0 days 00:58:23
APD_1,08:15:22,0 days 00:59:37
CJC_1,08:16:34,0 days 01:00:49
CEU_1,08:17:32,0 days 01:01:47
CFJ_1,08:20:04,0 days 01:04:19
CHZ_1,08:22:40,0 days 01:06:55
CPB_1,08:24:43,0 days 01:08:58
BVN_1,08:26:19,0 days 01:10:34
CKJ_1,08:27:20,0 days 01:11:35
BJZ_1,08:29:24,0 days 01:13:39
CCS_1,08:32:01,0 days 01:16:16
AER_1,08:32:50,0 days 01:17:05
AV_3,08:35:19,0 days 01:19:34
BC_3,08:36:08,0 days 01:20:23
AF_4,08:36:57,0 days 01:21:12
BNR_1,08:40:36,0 days 01:24:51
IR_2,08:43:22,0 days 01:27:37
PN_2,08:45:00,0 days 01:29:15
AAC_1,08:46:17,0 days 01:30:32
EZU_1,08:47:44,0 days 01:31:59
DWB_1,08:48:04,0 days 01:32:19
EJJ_1,08:49:30,0 days 01:33:45
AXW_1,08:50:23,0 days 01:34:38
FOF_1,08:51:01,0 days 00:51:05
TM_1,08:51:06,0 days 01:35:21
BZA_1,08:53:04,0 days 01:37:19
CWB_1,08:54:00,0 days 01:38:15
BBB_1,08:54:57,0 days 01:39:12
AGN_1,08:55:56,0 days 01:40:11
FX_2,08:59:56,0 days 01:44:11
