Stop_stn,Ride_time,sub
AWR_1,07:47:09,0 days 00:00:00
CB_1,07:51:47,0 days 00:04:38
JP_1,07:52:59,0 days 00:05:50
BQZ_1,07:54:05,0 days 00:06:56
BWR_1,07:54:53,0 days 00:07:44
FMD_1,07:57:24,0 days 00:10:15
A_6,07:58:31,0 days 00:11:22
CEW_1,08:00:08,0 days 00:12:59
CF_2,08:03:06,0 days 00:15:57
CVN_1,08:05:16,0 days 00:18:07
DWR_1,08:06:11,0 days 00:19:02
BUK_1,08:09:50,0 days 00:22:41
BVF_1,08:13:28,0 days 00:26:19
AYX_1,08:15:07,0 days 00:27:58
BBE_1,08:16:15,0 days 00:29:06
CKY_1,08:18:29,0 days 00:31:20
DMF_1,08:20:20,0 days 00:33:11
MN_1,08:23:12,0 days 00:36:03
CNX_1,08:24:48,0 days 00:37:39
ARU_1,08:27:03,0 days 00:39:54
ARM_1,08:28:37,0 days 00:41:28
DSI_1,08:30:49,0 days 00:43:40
DMR_1,08:33:37,0 days 00:46:28
AXC_1,08:35:10,0 days 00:48:01
DJG_1,08:37:33,0 days 00:50:24
CBU_1,08:40:36,0 days 00:53:27
ENW_1,08:45:02,0 days 00:57:53
CTI_1,08:48:24,0 days 01:01:15
DBB_1,08:51:30,0 days 01:04:21
CSX_1,08:53:20,0 days 01:06:11
EMH_1,08:57:26,0 days 01:10:17
DNC_1,08:58:53,0 days 01:11:44
BIY_1,09:01:16,0 days 01:14:07
BWO_1,09:04:09,0 days 01:17:00
DT_1,09:06:37,0 days 01:19:28
DPD_1,09:08:15,0 days 01:21:06
IV_1,09:10:58,0 days 01:23:49
DBP_1,09:15:27,0 days 01:28:18
EJD_1,09:16:28,0 days 01:29:19
AEA_1,09:22:27,0 days 01:35:18
FKP_1,09:23:33,0 days 01:36:24
AYD_1,09:24:28,0 days 01:37:19
Q_2,09:25:49,0 days 01:38:40
AUM_1,09:29:15,0 days 01:42:06
CRG_1,09:30:34,0 days 01:43:25
ECO_1,18:31:58,0 days 01:04:05
BLE_1,18:40:58,0 days 01:14:00
BEH_1,18:53:48,0 days 01:07:25
AAK_1,19:29:04,0 days 01:14:52
