Stop_stn,Ride_time,sub
AGL_1,10:05:27,0 days 00:00:00
KC_2,10:07:02,0 days 00:01:35
KX_2,10:08:04,0 days 00:02:37
CJI_1,10:10:21,0 days 00:04:54
DG_2,10:11:18,0 days 00:05:51
BIS_1,10:13:35,0 days 00:08:08
DOP_1,10:15:37,0 days 00:10:10
PV_2,10:16:29,0 days 00:11:02
ASY_1,10:18:17,0 days 00:12:50
EBV_1,10:22:15,0 days 00:16:48
WB_1,10:23:14,0 days 00:17:47
BET_1,10:24:02,0 days 00:18:35
EJT_1,10:27:00,0 days 00:21:33
EAI_1,10:27:44,0 days 00:22:17
CEQ_1,10:45:25,0 days 00:39:58
DZD_1,10:48:04,0 days 00:42:37
AUB_1,10:52:09,0 days 00:46:42
FIR_1,10:56:10,0 days 00:50:43
