Stop_stn,Ride_time,sub
BDD_1,07:03:28,0 days 00:21:21
ET_2,07:17:37,0 days 00:00:00
AU_3,07:21:59,0 days 00:04:22
CKO_1,07:23:50,0 days 00:06:13
DGA_1,07:25:08,0 days 00:07:31
CRS_1,07:30:16,0 days 00:12:39
FBL_1,07:32:52,0 days 00:15:15
BZK_1,07:35:07,0 days 00:17:30
EOO_1,07:36:37,0 days 00:19:00
BKI_1,07:38:12,0 days 00:20:35
DW_1,07:40:24,0 days 00:22:47
EOE_1,07:41:32,0 days 00:23:55
DZV_1,07:42:53,0 days 00:25:16
EOY_1,07:44:07,0 days 00:26:30
RS_1,07:44:45,0 days 00:27:08
OV_2,07:45:50,0 days 00:28:13
FK_2,07:47:01,0 days 00:29:24
EAP_1,07:48:38,0 days 00:31:01
OV_1,07:49:41,0 days 00:32:04
EDY_1,07:51:16,0 days 00:33:39
NR_1,07:52:13,0 days 00:34:36
DTV_1,07:54:00,0 days 00:36:23
ACN_1,07:57:11,0 days 00:39:34
AGX_1,07:58:31,0 days 00:40:54
APS_1,08:00:15,0 days 00:42:38
EAJ_1,08:03:07,0 days 00:45:30
Z_4,08:04:06,0 days 00:11:01
AMJ_1,08:18:14,0 days 01:00:37
DWK_1,08:20:16,0 days 01:02:39
DEC_1,08:21:18,0 days 01:03:41
DUV_1,08:22:01,0 days 01:04:24
FKH_1,08:23:05,0 days 01:05:28
ACE_1,08:25:13,0 days 01:07:36
EBP_1,08:27:05,0 days 01:09:28
ELM_1,08:28:16,0 days 01:10:39
GT_2,08:29:25,0 days 01:11:48
CNX_1,08:31:02,0 days 01:13:25
ARU_1,08:33:17,0 days 01:15:40
ARM_1,08:34:28,0 days 01:16:51
ER_1,08:36:12,0 days 01:18:35
CSD_1,08:37:09,0 days 01:19:32
RI_1,08:39:30,0 days 01:21:53
IP_2,08:42:11,0 days 01:24:34
AFA_1,08:44:58,0 days 01:27:21
AVR_1,08:54:12,0 days 01:00:34
BBD_1,09:13:07,0 days 01:20:18
