Stop_stn,Ride_time,sub
MZ_2,07:09:07,0 days 00:00:00
QZ_1,07:14:15,0 days 00:05:08
APR_1,07:17:25,0 days 00:08:18
BKY_1,07:19:48,0 days 00:10:41
DCK_1,07:20:22,0 days 00:11:15
BPN_1,07:21:31,0 days 00:12:24
MT_1,07:24:02,0 days 00:14:55
QG_2,07:25:21,0 days 00:16:14
AXP_1,07:27:12,0 days 00:18:05
CET_1,07:28:45,0 days 00:19:38
CDV_1,07:29:26,0 days 00:20:19
BBP_1,07:30:11,0 days 00:21:04
ASS_1,07:31:02,0 days 00:21:55
AQI_1,07:31:50,0 days 00:22:43
AZG_1,07:32:33,0 days 00:23:26
BLK_1,07:33:29,0 days 00:24:22
EHQ_1,07:34:32,0 days 00:25:25
AKA_1,07:35:15,0 days 00:26:08
EPY_1,07:36:01,0 days 00:26:54
BNN_1,07:37:43,0 days 00:28:36
ELN_1,07:39:19,0 days 00:30:12
BCH_1,07:41:26,0 days 00:32:19
ERZ_1,07:45:12,0 days 00:36:05
DVC_1,07:46:48,0 days 00:37:41
BAK_1,07:47:57,0 days 00:38:50
TD_1,07:48:54,0 days 00:39:47
CMY_1,07:51:05,0 days 00:41:58
GK_2,07:53:08,0 days 00:44:01
BVP_1,08:05:28,0 days 00:20:01
AUQ_1,08:19:07,0 days 00:33:32
BMH_1,18:27:24,0 days 00:31:20
