Stop_stn,Ride_time,sub
BUSPARK,11:56:02,0 days 01:24:49
ET_2,14:37:47,0 days 00:00:00
DUB_1,14:41:43,0 days 00:03:56
DPR_1,14:43:24,0 days 00:05:37
ACH_1,14:44:47,0 days 00:07:00
DYQ_1,14:45:31,0 days 00:07:44
BGZ_1,14:47:13,0 days 00:09:26
ECG_1,14:48:26,0 days 00:10:39
IY_2,14:51:14,0 days 00:13:27
TE_1,14:53:11,0 days 00:15:24
CDD_1,14:55:13,0 days 00:17:26
ELW_1,14:58:32,0 days 00:20:45
CVP_1,14:59:06,0 days 00:21:19
AVY_1,15:01:32,0 days 00:23:45
PT_1,15:03:11,0 days 00:25:24
EQL_1,15:04:44,0 days 00:26:57
CD_2,15:06:07,0 days 00:28:20
EEC_1,15:08:30,0 days 00:30:43
ET_1,15:12:29,0 days 00:34:42
CAR_1,15:17:01,0 days 00:39:14
BRR_1,15:19:20,0 days 00:41:33
CGX_1,15:20:09,0 days 00:42:22
EQC_1,15:20:49,0 days 00:43:02
EUH_1,15:22:32,0 days 00:44:45
EJQ_1,15:23:06,0 days 00:45:19
BL_2,15:26:07,0 days 00:48:20
BS_2,15:27:46,0 days 00:49:59
EP_2,15:30:19,0 days 00:52:32
LX_2,15:31:07,0 days 00:53:20
ALL_1,15:33:12,0 days 00:55:25
ATL_1,15:35:12,0 days 00:57:25
CZC_1,15:38:08,0 days 01:00:21
BLO_1,15:39:36,0 days 01:01:49
QC_2,15:41:56,0 days 01:04:09
LR_1,15:43:01,0 days 01:05:14
MD_2,15:43:44,0 days 01:05:57
CAO_1,15:45:22,0 days 01:07:35
CG_2,15:46:33,0 days 01:08:46
BZM_1,15:47:16,0 days 01:09:29
VF_1,15:48:11,0 days 01:10:24
HO_1,15:49:18,0 days 01:11:31
APH_1,15:50:21,0 days 01:12:34
