Stop_stn,Ride_time,sub
DXO_1,07:50:07,0 days 00:34:24
GY_2,08:10:16,0 days 00:00:00
ASK_1,08:16:48,0 days 00:06:32
CEZ_1,08:17:43,0 days 00:07:27
XE_1,08:20:27,0 days 00:10:11
BXY_1,08:23:16,0 days 00:13:00
BEK_1,08:24:18,0 days 00:14:02
AFN_1,08:25:26,0 days 00:15:10
EDF_1,08:27:43,0 days 00:17:27
EJY_1,08:28:45,0 days 00:18:29
DIB_1,08:30:45,0 days 00:20:29
ASU_1,08:32:11,0 days 00:21:55
AVP_1,08:33:09,0 days 00:22:53
EMT_1,08:34:11,0 days 00:23:55
FBU_1,08:34:50,0 days 00:24:34
DMU_1,08:36:57,0 days 00:26:41
ALS_1,08:38:52,0 days 00:28:36
VE_1,08:43:56,0 days 00:33:40
EAG_1,08:45:56,0 days 00:35:40
FA_2,08:47:41,0 days 00:37:25
EZI_1,08:49:35,0 days 00:39:19
X_1,08:51:26,0 days 00:41:10
AKY_1,08:53:17,0 days 00:43:01
BLL_1,08:54:29,0 days 00:44:13
VD_1,08:56:25,0 days 00:46:09
ASL_1,08:58:02,0 days 00:47:46
EQO_1,09:00:36,0 days 00:50:20
PK_1,09:02:03,0 days 00:51:47
EQN_1,09:03:37,0 days 00:53:21
LQ_1,09:04:42,0 days 00:54:26
BZI_1,09:06:39,0 days 00:56:23
BRE_1,09:08:19,0 days 00:58:03
CQN_1,09:09:35,0 days 00:59:19
ADE_1,09:12:07,0 days 01:01:51
BHH_1,09:15:36,0 days 01:05:20
ALT_1,09:15:56,0 days 01:05:40
DSV_1,09:17:12,0 days 01:06:56
DLQ_1,09:18:50,0 days 01:08:34
DGK_1,09:19:41,0 days 01:09:25
BZO_1,09:21:02,0 days 01:10:46
BWX_1,09:21:35,0 days 01:11:19
AXT_1,09:22:40,0 days 01:12:24
BIP_1,09:23:36,0 days 01:13:20
BGP_1,09:25:10,0 days 01:14:54
EUX_1,09:27:12,0 days 01:16:56
AUY_1,09:31:57,0 days 01:21:41
DWT_1,09:32:49,0 days 01:22:33
DOW_1,09:33:50,0 days 01:23:34
DLA_1,09:34:45,0 days 01:24:29
CIT_1,09:35:36,0 days 01:25:20
ARH_1,09:36:56,0 days 01:26:40
KE_1,09:37:50,0 days 01:27:34
CG_1,09:40:28,0 days 01:30:12
AOG_1,09:42:12,0 days 01:31:56
CEH_1,13:13:32,0 days 00:06:45
BMV_1,14:20:58,0 days 01:14:41
