Stop_stn,Ride_time,sub
BYX_1,06:05:36,0 days 00:14:35
ESD_1,06:17:43,0 days 00:00:00
IX_2,06:20:33,0 days 00:02:50
DQF_1,06:22:03,0 days 00:04:20
CRT_1,06:22:51,0 days 00:05:08
EZS_1,06:25:26,0 days 00:07:43
DBN_1,06:26:52,0 days 00:09:09
MP_1,06:30:59,0 days 00:13:16
APQ_1,06:33:20,0 days 00:15:37
AUJ_1,06:33:57,0 days 00:16:14
AFX_1,06:35:04,0 days 00:17:21
BUS_1,06:37:50,0 days 00:20:07
BWH_1,06:38:07,0 days 00:20:24
APD_1,06:39:49,0 days 00:22:06
CJC_1,06:40:33,0 days 00:22:50
CEU_1,06:41:20,0 days 00:23:37
CFJ_1,06:43:05,0 days 00:25:22
CHZ_1,06:44:19,0 days 00:26:36
ELU_1,06:45:35,0 days 00:27:52
AFS_1,06:48:14,0 days 00:30:31
EFU_1,06:49:30,0 days 00:31:47
DBO_1,06:51:47,0 days 00:34:04
AI_3,06:52:41,0 days 00:34:58
JC_1,06:54:14,0 days 00:36:31
DAX_1,06:55:50,0 days 00:38:07
DWM_1,06:56:59,0 days 00:39:16
PJ_1,06:57:40,0 days 00:39:57
DXH_1,07:00:08,0 days 00:42:25
DTX_1,07:02:02,0 days 00:44:19
DJ_3,07:03:56,0 days 00:46:13
PM_1,07:07:23,0 days 00:49:40
DRW_1,07:09:57,0 days 00:52:14
CPX_1,07:11:26,0 days 00:53:43
BTY_1,07:12:46,0 days 00:25:52
BFX_1,07:13:20,0 days 00:23:58
DWI_1,07:14:16,0 days 00:56:33
AKZ_1,07:15:46,0 days 01:37:50
GR_1,07:17:27,0 days 00:59:44
CMQ_1,07:20:55,0 days 01:03:12
BWC_1,07:21:31,0 days 01:03:48
EAF_1,07:23:01,0 days 01:05:18
AAZ_1,07:24:36,0 days 01:06:53
DJH_1,07:25:48,0 days 01:08:05
CTU_1,07:26:46,0 days 01:09:03
DHS_1,07:31:32,0 days 01:13:49
DMQ_1,07:32:48,0 days 01:15:05
BGX_1,07:36:08,0 days 01:18:25
AHQ_1,07:38:36,0 days 01:20:53
BSN_1,07:41:45,0 days 01:24:02
EQX_1,07:46:19,0 days 01:28:36
BUF_1,07:48:26,0 days 01:30:43
EAO_1,07:52:46,0 days 01:35:03
CAB_1,07:53:56,0 days 01:36:13
DZU_1,07:55:36,0 days 01:37:53
EWG_1,07:55:54,0 days 01:08:18
EWS_1,07:57:01,0 days 01:39:18
FMZ_1,07:59:27,0 days 02:20:44
FZ_1,07:59:49,0 days 01:42:06
GR_2,08:02:32,0 days 01:44:49
N_5,08:06:20,0 days 01:48:37
IS_2,08:08:01,0 days 01:50:18
CF_3,08:09:38,0 days 01:51:55
PM_2,08:11:24,0 days 01:53:41
ASK_1,08:14:28,0 days 01:56:45
CEZ_1,08:16:45,0 days 01:59:02
XE_1,08:19:30,0 days 02:01:47
CEH_1,08:20:13,0 days 02:02:30
BXY_1,08:21:13,0 days 02:03:30
BEK_1,08:22:06,0 days 02:04:23
AFN_1,08:23:09,0 days 02:05:26
EDF_1,08:25:47,0 days 02:08:04
EJY_1,08:26:58,0 days 02:09:15
DIB_1,08:28:24,0 days 02:10:41
AYC_1,08:30:39,0 days 02:12:56
CMM_1,08:31:40,0 days 02:13:57
EVE_1,08:33:01,0 days 02:15:18
DKH_1,08:35:06,0 days 02:17:23
VJ_1,08:36:00,0 days 02:45:17
CFS_1,08:36:56,0 days 02:19:13
CES_1,08:37:30,0 days 02:19:47
BJW_1,08:38:14,0 days 01:50:47
CFN_1,08:40:49,0 days 02:23:06
EBB_1,08:41:45,0 days 02:24:02
AVM_1,08:42:51,0 days 02:25:08
AUA_1,08:46:40,0 days 02:28:57
BNG_1,08:47:42,0 days 02:29:59
FD_1,08:48:40,0 days 02:30:57
AE_4,08:49:54,0 days 02:32:11
EOJ_1,08:50:49,0 days 02:33:06
DD_1,08:52:19,0 days 02:34:36
DWJ_1,08:53:17,0 days 02:35:34
CNP_1,08:55:30,0 days 02:37:47
EZQ_1,08:58:58,0 days 02:41:15
DH_2,09:00:18,0 days 02:42:35
CLZ_1,09:01:40,0 days 02:43:57
CFQ_1,09:23:01,0 days 02:38:35
