Stop_stn,Ride_time,sub
FK_1,07:00:57,0 days 00:46:32
ADK_1,07:13:29,0 days 01:00:07
BVD_1,15:34:49,0 days 01:19:04
AZS_1,15:59:46,0 days 00:02:12
EXN_1,16:04:30,0 days 00:08:38
BMP_1,16:48:03,0 days 00:50:30
MN_2,16:52:01,0 days 00:06:54
CDS_1,17:06:16,0 days 01:10:51
CHU_1,17:07:49,0 days 01:07:27
FNP_1,17:20:37,0 days 01:12:41
BGH_1,17:40:10,0 days 00:54:20
BDV_1,17:43:22,0 days 01:46:53
ATL_1,17:51:50,0 days 01:55:50
DLD_1,18:29:46,0 days 01:01:42
DXE_1,19:00:45,0 days 00:00:00
DGR_1,19:04:11,0 days 00:03:26
AGU_1,19:10:15,0 days 00:09:30
ADH_1,19:15:55,0 days 00:15:10
CCF_1,19:18:13,0 days 00:17:28
SQ_1,19:20:03,0 days 00:19:18
DFL_1,19:21:23,0 days 00:20:38
APE_1,19:22:34,0 days 00:21:49
CST_1,19:23:32,0 days 00:22:47
DBM_1,19:25:10,0 days 00:24:25
COG_1,19:26:21,0 days 00:25:36
FLB_1,19:28:01,0 days 00:27:16
BRQ_1,19:28:25,0 days 00:27:40
DDO_1,19:29:35,0 days 00:28:50
DIL_1,19:30:02,0 days 00:29:17
AVG_1,19:32:06,0 days 00:31:21
CQU_1,19:33:19,0 days 00:32:34
DBK_1,19:33:52,0 days 00:33:07
ASB_1,19:34:52,0 days 00:34:07
DTJ_1,19:36:11,0 days 00:35:26
AWF_1,19:37:14,0 days 00:36:29
DGV_1,19:38:10,0 days 00:37:25
HB_1,19:39:34,0 days 00:38:49
JG_1,19:41:41,0 days 00:40:56
DYV_1,19:43:36,0 days 00:42:51
CCZ_1,19:44:05,0 days 00:43:20
EUW_1,19:47:36,0 days 00:46:51
DGE_1,19:49:31,0 days 00:48:46
BID_1,19:50:29,0 days 00:49:44
FCN_1,19:51:50,0 days 00:51:05
EJL_1,19:55:05,0 days 00:54:20
AVZ_1,19:56:43,0 days 00:55:58
EB_1,19:57:54,0 days 00:57:09
BII_1,19:59:56,0 days 00:59:11
AHR_1,20:01:10,0 days 01:00:25
DQV_1,20:02:53,0 days 01:02:08
ERE_1,20:03:51,0 days 01:03:06
EPB_1,20:04:29,0 days 01:03:44
QB_1,20:05:41,0 days 01:04:56
BBW_1,20:06:29,0 days 01:05:44
CBL_1,20:07:02,0 days 00:34:43
AFK_1,20:08:45,0 days 01:08:00
CZV_1,20:11:39,0 days 01:10:54
DSM_1,20:15:34,0 days 01:14:49
DSA_1,20:28:02,0 days 00:47:13
UA_1,20:40:34,0 days 01:39:49
EUZ_1,20:51:48,0 days 01:51:03
ALL_1,21:15:52,0 days 02:15:07
JW_1,22:34:13,0 days 03:33:28
JB - CP - Alight Out,22:37:59,0 days 03:37:14
EJ_1,22:47:00,0 days 03:46:15
BGT_1,23:02:26,0 days 04:01:41
