Stop_stn,Ride_time,sub
BQL_1,17:35:40,0 days 00:18:01
COZ_1,17:37:36,0 days 00:00:00
EBW_1,17:42:44,0 days 00:05:08
EWK_1,17:47:55,0 days 00:10:19
BQJ_1,17:48:55,0 days 00:11:19
EMF_1,17:52:19,0 days 00:14:43
ELS_1,17:55:35,0 days 00:17:59
OT_1,17:58:05,0 days 00:20:29
BPS_1,17:59:42,0 days 00:22:06
GB_1,18:01:32,0 days 00:23:56
QC_1,18:05:06,0 days 00:27:30
DUU_1,18:07:32,0 days 00:29:56
AZV_1,18:09:12,0 days 00:31:36
DQP_1,18:10:09,0 days 00:32:33
CXP_1,18:11:21,0 days 00:33:45
WW_1,18:12:32,0 days 00:34:56
ACU_1,18:13:22,0 days 00:35:46
CJ_3,18:15:01,0 days 00:37:25
CA_2,18:16:19,0 days 00:38:43
AOD_1,18:17:38,0 days 00:40:02
SH_1,18:20:34,0 days 00:42:58
EHH_1,18:23:02,0 days 00:45:26
DZ_2,18:28:23,0 days 00:50:47
CSC_1,18:31:36,0 days 00:54:00
CZS_1,18:35:54,0 days 00:58:18
CGO_1,18:36:23,0 days 00:58:47
BTV_1,18:38:10,0 days 01:00:34
CJ_2,18:39:32,0 days 01:01:56
CA_3,18:41:38,0 days 01:04:02
Z_2,18:42:14,0 days 01:04:38
ESL_1,18:43:15,0 days 01:05:39
CIU_1,18:45:06,0 days 01:07:30
CJL_1,18:46:19,0 days 01:08:43
AWM_1,18:47:22,0 days 01:09:46
DS_1,18:48:08,0 days 01:10:32
EH_1,18:50:17,0 days 01:12:41
DWO_1,18:52:49,0 days 01:15:13
YQ_1,18:55:24,0 days 01:17:48
AZL_1,18:56:45,0 days 01:19:09
FFI_1,18:57:39,0 days 01:20:03
DYO_1,18:58:13,0 days 01:20:37
UV_1,18:59:59,0 days 01:22:23
CQH_1,19:03:21,0 days 01:25:45
CHT_1,19:04:30,0 days 01:26:54
AET_1,19:07:08,0 days 01:29:32
