Stop_stn,Ride_time,sub
ATJ_1,07:27:10,0 days 00:27:03
AXC_1,07:56:08,0 days 00:58:05
ARS_1,08:02:20,0 days 01:05:21
CZJ_1,09:03:06,0 days 01:26:31
KI_1,18:27:29,0 days 00:00:00
GM_1,18:30:37,0 days 00:03:08
CGN_1,18:31:30,0 days 00:04:01
CWQ_1,18:33:25,0 days 00:05:56
BSZ_1,18:35:26,0 days 00:07:57
DRG_1,18:37:27,0 days 00:09:58
DV_2,18:39:22,0 days 00:11:53
CMO_1,18:41:40,0 days 00:14:11
BFH_1,18:44:00,0 days 00:16:31
FD_2,18:46:17,0 days 00:18:48
AD_2,18:47:11,0 days 00:19:42
PP_1,18:48:52,0 days 00:21:23
BYV_1,18:49:48,0 days 00:22:19
LU_2,18:53:29,0 days 00:26:00
BSJ_1,18:54:03,0 days 00:26:34
AH_3,18:54:45,0 days 00:27:16
NP_2,18:55:29,0 days 00:28:00
CWS_1,18:56:16,0 days 00:28:47
DDZ_1,18:57:48,0 days 00:30:19
AA_3,18:59:04,0 days 00:31:35
VM_1,19:01:52,0 days 00:34:23
NO_2,19:02:35,0 days 00:35:06
EDJ_1,19:04:51,0 days 00:37:22
FCD_1,19:06:05,0 days 00:38:36
TP_1,19:07:07,0 days 00:39:38
EZH_1,19:09:58,0 days 00:42:29
DDU_1,19:11:47,0 days 00:44:18
DMK_1,19:13:14,0 days 00:45:45
CQR_1,19:16:50,0 days 00:49:21
DMR_1,19:19:40,0 days 00:52:11
DJG_1,19:24:04,0 days 00:56:35
ENW_1,19:30:58,0 days 01:03:29
CTI_1,19:33:23,0 days 01:05:54
DBB_1,19:33:24,0 days 01:05:55
ADI_1,19:35:07,0 days 01:07:38
YV_1,19:38:04,0 days 01:10:35
