Stop_stn,Ride_time,sub
BFQ_1,07:28:34,0 days 00:00:00
DWP_1,07:30:27,0 days 00:01:53
IO_2,07:31:04,0 days 00:02:30
O_2,07:31:59,0 days 00:03:25
N_5,07:35:35,0 days 00:07:01
FH_2,07:38:11,0 days 00:09:37
AR_3,07:39:51,0 days 00:11:17
NA_2,07:40:52,0 days 00:12:18
AG_4,07:42:04,0 days 00:13:30
DHC_1,07:43:35,0 days 00:15:01
BLK 515,07:46:03,0 days 00:17:29
BQ_3,07:47:19,0 days 00:18:45
HM_2,07:48:32,0 days 00:19:58
O_3,07:54:17,0 days 00:25:43
FAA_1,08:15:48,0 days 00:47:14
AVF_1,08:17:13,0 days 00:48:39
DBB_1,08:22:16,0 days 00:53:42
ADI_1,08:26:01,0 days 00:57:27
