Stop_stn,Ride_time,sub
CPE_1,06:34:13,0 days 00:00:00
CDB_1,06:35:08,0 days 00:00:55
AKP_1,06:36:27,0 days 00:02:14
AA_4,06:37:13,0 days 00:03:00
M_5,06:38:35,0 days 00:04:22
N_5,06:40:28,0 days 00:06:15
FH_2,06:43:24,0 days 00:09:11
AR_3,06:44:45,0 days 00:10:32
NA_2,06:45:32,0 days 00:11:19
AG_4,06:47:16,0 days 00:13:03
BU_3,06:50:05,0 days 00:15:52
AMW_1,06:51:50,0 days 00:17:37
AXW_1,06:53:29,0 days 00:19:16
TM_1,06:54:36,0 days 00:20:23
BZA_1,06:59:10,0 days 00:24:57
ADX_1,07:01:33,0 days 00:27:20
BOV_1,07:02:34,0 days 00:28:21
AVL_1,07:05:18,0 days 00:31:05
BTI_1,07:06:29,0 days 00:32:16
BXO_1,07:11:22,0 days 00:37:09
DPM_1,07:13:02,0 days 00:38:49
FX_2,07:15:59,0 days 00:41:46
