Stop_stn,Ride_time,sub
MZ_2,14:10:33,0 days 00:00:00
EET_1,14:13:36,0 days 00:03:03
BCQ_1,14:14:44,0 days 00:04:11
CFZ_1,14:16:23,0 days 00:05:50
BI_2,14:17:18,0 days 00:06:45
AKL_1,14:18:23,0 days 00:07:50
ELD_1,14:19:33,0 days 00:09:00
CLH_1,14:20:10,0 days 00:09:37
EHI_1,14:25:57,0 days 00:15:24
EPL_1,14:27:11,0 days 00:16:38
DRA_1,14:29:27,0 days 00:18:54
QD_1,14:31:10,0 days 00:20:37
AR_2,14:32:01,0 days 00:21:28
AG_3,14:33:13,0 days 00:22:40
AON_1,14:35:17,0 days 00:24:44
DYA_1,14:37:20,0 days 00:26:47
DAK_1,14:39:24,0 days 00:28:51
H_4,14:40:10,0 days 00:29:37
DRY_1,14:42:16,0 days 00:31:43
P_3,14:43:25,0 days 00:32:52
CPG_1,14:45:09,0 days 00:34:36
CXY_1,14:47:01,0 days 00:36:28
AAY_1,14:48:20,0 days 00:37:47
BGF_1,14:50:24,0 days 00:39:51
BLB_1,14:51:44,0 days 00:41:11
AO_4,14:53:18,0 days 00:42:45
ATS_1,14:54:14,0 days 00:43:41
EIQ_1,14:55:40,0 days 00:45:07
ADT_1,14:56:46,0 days 00:46:13
EGG_1,14:58:25,0 days 00:47:52
BLT_1,15:00:18,0 days 00:49:45
DFT_1,15:03:24,0 days 00:52:51
KD_1,15:04:51,0 days 00:54:18
DSS_1,15:07:12,0 days 00:56:39
EZT_1,15:09:11,0 days 00:58:38
EUR_1,15:10:25,0 days 00:59:52
IN_2,15:13:44,0 days 01:03:11
NU_2,15:15:46,0 days 01:05:13
BR_2,15:18:14,0 days 01:07:41
CS_2,15:19:54,0 days 01:09:21
BJP_1,15:21:19,0 days 01:10:46
BA_3,15:23:44,0 days 01:13:11
DZE_1,15:25:41,0 days 01:15:08
JP_1,15:28:24,0 days 01:17:51
BQZ_1,15:29:38,0 days 01:19:05
BWR_1,15:30:31,0 days 01:19:58
FMD_1,15:32:37,0 days 01:22:04
EEK_1,15:34:35,0 days 01:24:02
AA_2,15:35:43,0 days 01:25:10
DWR_1,15:38:06,0 days 01:27:33
KY_2,15:38:46,0 days 01:28:13
