Stop_stn,Ride_time,sub
GY_2,15:45:33,0 days 00:00:00
EHT_1,15:48:45,0 days 00:03:12
PP_2,15:51:40,0 days 00:06:07
E_4,15:52:31,0 days 00:06:58
BO_3,15:53:44,0 days 00:08:11
BLV_1,15:55:00,0 days 00:09:27
CM_3,15:56:18,0 days 00:10:45
IS_2,15:57:38,0 days 00:12:05
CF_3,15:58:40,0 days 00:13:07
PM_2,16:01:35,0 days 00:16:02
ASK_1,16:04:12,0 days 00:18:39
MV_2,16:07:13,0 days 00:21:40
BUT_1,16:10:15,0 days 00:24:42
ML_2,16:11:20,0 days 00:25:47
CNJ_1,16:13:10,0 days 00:27:37
AJG_1,16:14:21,0 days 00:28:48
DTX_1,16:16:18,0 days 00:30:45
DJ_3,16:18:09,0 days 00:32:36
PM_1,16:20:57,0 days 00:35:24
DRW_1,16:23:24,0 days 00:37:51
CPX_1,16:24:34,0 days 00:39:01
FH_2,16:25:45,0 days 00:40:12
AR_3,16:26:34,0 days 00:41:01
NA_2,16:27:47,0 days 00:42:14
AG_4,16:29:24,0 days 00:43:51
IF_2,16:31:07,0 days 00:45:34
RR_1,16:32:54,0 days 00:47:21
