Stop_stn,Ride_time,sub
MZ_2,07:03:17,0 days 00:00:00
QZ_1,07:07:19,0 days 00:04:02
EEZ_1,07:15:37,0 days 00:12:20
BUC_1,07:18:32,0 days 00:15:15
BF_3,07:21:21,0 days 00:18:04
W_4,07:23:02,0 days 00:19:45
BXT_1,07:25:53,0 days 00:22:36
DFX_1,07:28:38,0 days 00:25:21
HO_2,07:33:46,0 days 00:30:29
NN_1,07:35:33,0 days 00:32:16
AS_3,07:40:01,0 days 00:36:44
CBY_1,07:44:28,0 days 00:41:11
J_5,07:45:32,0 days 00:42:15
DIU_1,07:47:02,0 days 00:43:45
AED_1,07:48:33,0 days 00:45:16
EWS_1,07:51:28,0 days 00:48:11
BJW_1,07:52:43,0 days 00:49:26
FZ_1,07:54:50,0 days 00:51:33
AKZ_1,07:55:34,0 days 00:52:17
GR_2,07:57:42,0 days 00:54:25
DAD_1,08:00:52,0 days 00:57:35
BX_3,08:03:45,0 days 01:00:28
EIL_1,08:04:35,0 days 01:01:18
DNG_1,08:05:27,0 days 01:02:10
APP_1,08:06:14,0 days 01:02:57
CYB_1,08:08:19,0 days 01:05:02
ELB_1,08:10:02,0 days 01:06:45
CWT_1,08:11:46,0 days 01:08:29
AQT_1,08:12:54,0 days 01:09:37
EBJ_1,08:14:31,0 days 01:11:14
BBO_1,08:15:56,0 days 01:12:39
CWC_1,08:16:59,0 days 01:13:42
CQE_1,08:17:49,0 days 01:14:32
WA_1,08:19:14,0 days 01:15:57
AFH_1,08:21:20,0 days 01:18:03
DOQ_1,08:23:28,0 days 01:20:11
EIN_1,08:24:35,0 days 01:21:18
JL_2,08:26:55,0 days 01:23:38
DST_1,08:28:57,0 days 01:25:40
DAW_1,08:31:32,0 days 01:28:15
EQH_1,08:32:38,0 days 01:29:21
DVK_1,08:33:17,0 days 01:30:00
EXR_1,08:35:38,0 days 01:32:21
CK_3,08:37:02,0 days 01:33:45
AWO_1,08:39:44,0 days 01:36:27
VE_1,08:42:28,0 days 01:39:11
EAG_1,08:43:10,0 days 01:39:53
DXO_1,08:44:21,0 days 01:41:04
FA_2,08:45:08,0 days 01:41:51
EZH_1,08:47:09,0 days 01:43:52
DDU_1,08:48:49,0 days 01:45:32
YG_1,08:50:38,0 days 01:47:21
ER_1,08:51:29,0 days 01:48:12
CSD_1,08:53:22,0 days 01:50:05
CFE_1,08:53:23,0 days 02:01:43
RI_1,08:56:19,0 days 01:53:02
EAD_1,08:58:15,0 days 01:54:58
AKV_1,09:00:07,0 days 01:56:50
FP_2,09:02:09,0 days 01:58:52
AUB_1,09:03:12,0 days 02:11:46
KV_1,09:04:02,0 days 02:00:45
CEQ_1,09:05:58,0 days 02:02:41
DZD_1,09:08:30,0 days 02:05:13
FIR_1,09:12:37,0 days 02:09:20
