Stop_stn,Ride_time,sub
GY_2,06:37:03,0 days 00:00:00
EHT_1,06:40:10,0 days 00:03:07
PP_2,06:42:25,0 days 00:05:22
BU_3,06:45:34,0 days 00:08:31
AMW_1,06:47:51,0 days 00:10:48
AXW_1,06:49:36,0 days 00:12:33
TM_1,06:50:47,0 days 00:13:44
CTY_1,06:53:11,0 days 00:16:08
CRP_1,06:55:13,0 days 00:18:10
CML_1,06:56:59,0 days 00:19:56
CJE_1,06:58:51,0 days 00:21:48
DXJ_1,07:02:58,0 days 00:25:55
FFB_1,07:05:05,0 days 00:28:02
EIB_1,07:06:06,0 days 00:29:03
EAN_1,07:07:47,0 days 00:30:44
BKQ_1,07:10:47,0 days 00:33:44
EJG_1,07:13:13,0 days 00:36:10
CDL_1,07:14:50,0 days 00:37:47
R_4,07:15:37,0 days 00:38:34
EHI_1,07:20:47,0 days 00:43:44
CNA_1,07:30:51,0 days 00:53:48
ARL_1,07:47:14,0 days 01:10:11
HO_1,07:49:35,0 days 01:12:32
EEC_1,07:52:09,0 days 01:15:06
ET_2,07:55:40,0 days 01:18:37
