Stop_stn,Ride_time,sub
CVU_1,07:52:12,0 days 00:00:00
AFD_1,07:52:15,0 days 00:00:03
I_5,07:54:50,0 days 00:02:38
ECR_1,07:55:49,0 days 00:03:37
AAE_1,07:57:52,0 days 00:05:40
CMK_1,07:58:44,0 days 00:06:32
AWE_1,08:00:10,0 days 00:07:58
DIK_1,08:01:09,0 days 00:08:57
HI_1,08:02:26,0 days 00:10:14
BPO_1,08:04:45,0 days 00:12:33
FFE_1,08:08:14,0 days 00:16:02
EHA_1,08:17:35,0 days 00:25:23
FIO_1,08:48:13,0 days 00:56:01
AIY_1,08:53:09,0 days 01:00:57
BUE_1,08:53:15,0 days 01:01:03
EHC_1,08:58:36,0 days 01:06:24
