Stop_stn,Ride_time,sub
AAG_1,07:59:35,0 days 00:00:00
JC_1,08:01:52,0 days 00:02:17
APB_1,08:04:09,0 days 00:04:34
EKR_1,08:07:47,0 days 00:08:12
CBZ_1,08:08:33,0 days 00:08:58
DHJ_1,08:08:52,0 days 00:09:17
DVR_1,08:09:43,0 days 00:10:08
DQQ_1,08:11:53,0 days 00:12:18
O_4,08:15:11,0 days 00:15:36
OD_2,08:17:16,0 days 00:17:41
BAQ_1,08:19:36,0 days 00:20:01
CMN_1,08:21:17,0 days 00:21:42
EFW_1,08:24:15,0 days 00:24:40
DLH_1,08:26:02,0 days 00:26:27
DRC_1,08:26:56,0 days 00:27:21
CEI_1,08:27:50,0 days 00:28:15
BJM_1,08:29:22,0 days 00:29:47
NH_2,08:29:52,0 days 00:30:17
EDF_1,08:31:20,0 days 00:31:45
AHJ_1,08:33:13,0 days 00:33:38
