Stop_stn,Ride_time,sub
CJV_1,06:41:15,0 days 00:10:26
PS_2,07:15:08,0 days 00:44:39
ESD_1,17:45:10,0 days 00:00:00
EBV_1,17:48:56,0 days 00:03:46
WB_1,17:50:29,0 days 00:05:19
BET_1,17:51:00,0 days 00:05:50
KH_1,17:52:32,0 days 00:07:22
CNO_1,17:55:49,0 days 00:10:39
HK_2,17:57:08,0 days 00:11:58
GH_2,17:59:51,0 days 00:14:41
AUD_1,18:01:00,0 days 00:15:50
BUI_1,18:06:14,0 days 00:21:04
EIO_1,18:08:17,0 days 00:23:07
EKP_1,18:08:49,0 days 00:23:39
AO_3,18:11:35,0 days 00:26:25
ERK_1,18:14:19,0 days 00:29:09
DEV_1,18:16:33,0 days 00:31:23
DJY_1,18:17:32,0 days 00:32:22
DWJ_1,18:19:31,0 days 00:34:21
EPP_1,18:21:14,0 days 00:36:04
DXS_1,18:21:44,0 days 00:29:50
DVA_1,18:23:56,0 days 00:38:46
FMB_1,18:25:14,0 days 00:40:04
FMD_1,18:27:11,0 days 00:42:01
EEK_1,18:30:35,0 days 00:45:25
CJU_1,18:31:58,0 days 00:46:48
DWR_1,18:33:33,0 days 00:48:23
KY_2,18:36:09,0 days 00:50:59
BKX_1,18:39:11,0 days 00:54:01
AEH_1,18:40:05,0 days 00:54:55
ND_2,18:42:04,0 days 00:56:54
KG_1,18:47:52,0 days 01:02:42
FMA_1,18:55:20,0 days 01:10:10
BND_1,18:56:34,0 days 01:11:24
AVV_1,18:59:04,0 days 01:13:54
UH_1,18:59:45,0 days 01:14:35
BYX_1,19:02:51,0 days 01:17:41
EUN_1,19:04:57,0 days 01:19:47
BQD_1,19:06:24,0 days 01:21:14
CJY_1,19:12:08,0 days 01:26:58
AK_3,19:12:35,0 days 01:27:25
OO_1,19:14:11,0 days 01:29:01
BC_2,19:15:59,0 days 01:30:49
DZC_1,19:16:46,0 days 01:31:36
EOB_1,19:18:33,0 days 01:33:23
BMI_1,19:20:57,0 days 01:35:47
NB_2,19:22:43,0 days 01:37:33
B_5,19:24:15,0 days 01:39:05
EEO_1,19:25:32,0 days 01:40:22
DLZ_1,19:26:26,0 days 01:41:16
BB_3,19:27:37,0 days 01:42:27
DSS_1,19:28:31,0 days 01:43:21
EZT_1,19:29:16,0 days 01:44:06
EUR_1,19:30:36,0 days 01:45:26
