Stop_stn,Ride_time,sub
NR_1,06:57:12,0 days 00:00:00
DTV_1,06:59:55,0 days 00:02:43
ACN_1,07:02:39,0 days 00:05:27
AGX_1,07:04:24,0 days 00:07:12
BNO_1,07:06:31,0 days 00:09:19
BIJ_1,07:08:00,0 days 00:10:48
FAC_1,07:11:11,0 days 00:13:59
JD_1,07:13:57,0 days 00:16:45
CTC_1,07:15:26,0 days 00:18:14
BOB_1,07:16:21,0 days 00:19:09
ACJ_1,07:18:38,0 days 00:21:26
CHQ_1,07:19:53,0 days 00:22:41
HB_2,07:23:56,0 days 00:26:44
ASG_1,07:27:07,0 days 00:29:55
CUQ_1,07:28:32,0 days 00:31:20
SI_1,07:30:11,0 days 00:32:59
ACI_1,07:34:39,0 days 00:37:27
AIW_1,07:37:07,0 days 00:39:55
CTD_1,07:39:35,0 days 00:42:23
CSV_1,07:40:58,0 days 00:43:46
EUM_1,07:41:53,0 days 00:21:52
BYN_1,07:42:02,0 days 00:44:50
DSC_1,07:42:59,0 days 00:45:47
EUS_1,07:44:06,0 days 00:46:54
EEE_1,07:45:57,0 days 00:48:45
EVM_1,07:47:03,0 days 00:49:51
EDZ_1,07:49:15,0 days 00:52:03
FKI_1,07:52:17,0 days 00:55:05
DAL_1,07:53:14,0 days 00:56:02
TL_1,07:53:46,0 days 00:56:34
ERP_1,07:54:38,0 days 00:57:26
ARG_1,07:56:51,0 days 00:59:39
FKL_1,07:58:36,0 days 01:01:24
ESV_1,08:00:50,0 days 01:03:38
XV_1,08:01:26,0 days 01:04:14
CWH_1,08:02:12,0 days 01:05:00
BCC_1,08:03:34,0 days 01:06:22
ARZ_1,08:04:31,0 days 01:07:19
PC_1,08:05:26,0 days 01:08:14
EES_1,08:06:34,0 days 01:09:22
DAV_1,08:07:39,0 days 01:10:27
FM_1,08:08:37,0 days 01:11:25
CKC_1,08:10:23,0 days 00:51:18
PG_2,08:11:03,0 days 01:13:51
RY_1,08:14:00,0 days 01:16:48
UB_1,08:15:17,0 days 01:18:05
EGB_1,08:18:11,0 days 01:20:59
AIY_1,08:22:10,0 days 01:24:58
DAY_1,08:24:19,0 days 01:27:07
AHG_1,08:26:22,0 days 01:29:10
BRC_1,08:28:35,0 days 01:31:23
AFA_1,08:31:55,0 days 01:34:43
EAB_1,08:55:29,0 days 00:30:39
BBD_1,12:05:17,0 days 01:30:38
FKB_1,17:25:11,0 days 00:12:30
JG_2,17:33:47,0 days 00:21:22
ESK_1,19:04:27,0 days 00:30:18
