Stop_stn,Ride_time,sub
JC_2,08:18:46,0 days 00:00:00
NZ_2,08:21:26,0 days 00:02:40
CQ_3,08:22:55,0 days 00:04:09
MU_2,08:24:14,0 days 00:05:28
CGC_1,08:26:19,0 days 00:07:33
CZH_1,08:29:29,0 days 00:10:43
COQ_1,08:31:02,0 days 00:12:16
BNR_1,08:32:54,0 days 00:14:08
FBO_1,08:38:34,0 days 00:19:48
AZQ_1,08:39:12,0 days 00:20:26
BBF_1,08:40:39,0 days 00:21:53
CTY_1,08:43:18,0 days 00:24:32
CML_1,08:48:19,0 days 00:29:33
CJE_1,08:50:04,0 days 00:31:18
DXJ_1,08:52:30,0 days 00:33:44
CWA_1,08:57:29,0 days 00:38:43
EPO_1,08:58:32,0 days 00:39:46
MZ_2,09:36:59,0 days 00:41:41
DFW_1,10:08:48,0 days 00:11:56
BXM_1,10:17:12,0 days 00:23:30
CRP_1,10:20:26,0 days 00:22:00
P_4,10:32:35,0 days 00:33:46
