Stop_stn,Ride_time,sub
KY_2,08:27:21,0 days 00:00:00
BKX_1,08:29:29,0 days 00:02:08
EGL_1,08:30:53,0 days 00:03:32
DJ_2,08:32:41,0 days 00:05:20
CO_2,08:34:28,0 days 00:07:07
DIN_1,08:36:25,0 days 00:09:04
CW_2,08:37:41,0 days 00:10:20
HT_1,08:38:46,0 days 00:11:25
CPF_1,08:39:38,0 days 00:12:17
FMB_1,08:40:36,0 days 00:13:15
BXA_1,08:42:04,0 days 00:14:43
DYS_1,08:43:54,0 days 00:16:33
CEY_1,08:44:57,0 days 00:17:36
ACC_1,08:46:01,0 days 00:18:40
ZJ_1,08:47:04,0 days 00:19:43
AC_3,08:49:50,0 days 00:22:29
CF_2,08:50:51,0 days 00:23:30
CVN_1,08:53:57,0 days 00:26:36
DWR_1,08:54:48,0 days 00:27:27
