Stop_stn,Ride_time,sub
CRB_1,07:45:19,0 days 00:00:00
EVR_1,07:48:00,0 days 00:02:41
DZM_1,07:50:27,0 days 00:05:08
CGA_1,07:53:49,0 days 00:08:30
CCB_1,07:55:05,0 days 00:09:46
BGL_1,07:56:09,0 days 00:10:50
FMF_1,07:57:39,0 days 00:12:20
FMX_1,07:58:25,0 days 00:13:06
FLT_1,07:59:37,0 days 00:14:18
CWU_1,08:02:11,0 days 00:16:52
EJP_1,08:04:26,0 days 00:19:07
F_5,08:07:22,0 days 00:22:03
ENH_1,08:07:55,0 days 00:22:36
CYK_1,08:08:56,0 days 00:23:37
OG_1,08:11:02,0 days 00:25:43
AHP_1,08:14:34,0 days 00:29:15
ANB_1,08:16:28,0 days 00:31:09
MH_2,08:18:50,0 days 00:33:31
UZ_1,08:20:06,0 days 00:34:47
DFM_1,08:21:52,0 days 00:36:33
FAE_1,08:24:25,0 days 00:39:06
FMI_1,08:25:38,0 days 00:40:19
FMG_1,08:26:52,0 days 00:41:33
RP_1,08:28:28,0 days 00:43:09
AAI_1,08:29:36,0 days 00:44:17
CYG_1,08:30:47,0 days 00:45:28
CKS_1,08:33:58,0 days 00:48:39
DPE_1,08:35:44,0 days 00:50:25
