Stop_stn,Ride_time,sub
ET_2,06:21:37,0 days 00:00:00
AU_3,06:25:40,0 days 00:04:03
CKO_1,06:26:36,0 days 00:04:59
DGA_1,06:27:32,0 days 00:05:55
Z_4,06:29:36,0 days 00:07:59
CR_1,06:38:56,0 days 00:17:19
EJV_1,06:39:57,0 days 00:18:20
IF_1,06:41:36,0 days 00:19:59
DZP_1,06:42:34,0 days 00:20:57
EEY_1,06:44:30,0 days 00:22:53
CSC_1,06:47:26,0 days 00:25:49
DZ_1,06:50:39,0 days 00:29:02
DUP_1,06:51:36,0 days 00:29:59
AZD_1,06:53:19,0 days 00:31:42
DZX_1,06:54:06,0 days 00:32:29
FAC_1,06:55:48,0 days 00:34:11
FKB_1,06:56:44,0 days 00:35:07
LS_2,06:59:12,0 days 00:37:35
AFF_1,07:00:21,0 days 00:38:44
JJ_1,07:01:19,0 days 00:39:42
BHW_1,07:02:48,0 days 00:41:11
ANN_1,07:03:45,0 days 00:42:08
FL_1,07:05:36,0 days 00:43:59
GO_1,07:09:51,0 days 00:48:14
BYJ_1,07:11:18,0 days 00:49:41
BAE_1,07:12:03,0 days 00:50:26
EPG_1,07:14:04,0 days 00:52:27
EYY_1,07:17:05,0 days 00:55:28
DTC_1,07:17:55,0 days 00:56:18
EU_1,07:19:03,0 days 00:57:26
I_1,07:22:47,0 days 01:01:10
COH_1,07:27:15,0 days 01:05:38
CI_1,07:29:06,0 days 01:07:29
ADW_1,07:30:02,0 days 01:08:25
AMQ_1,07:31:02,0 days 01:09:25
BFY_1,07:33:17,0 days 01:11:40
BST_1,07:34:49,0 days 01:13:12
AUH_1,07:36:28,0 days 01:14:51
MF_1,07:37:11,0 days 01:12:12
EQS_1,07:37:53,0 days 01:16:16
CCH_1,07:42:21,0 days 01:20:44
EBU_1,07:43:34,0 days 01:21:57
BGV_1,07:44:56,0 days 01:23:19
AZZ_1,07:47:05,0 days 01:25:28
IV_2,07:47:50,0 days 01:26:13
ALV_1,07:49:35,0 days 01:27:58
BMB_1,07:50:25,0 days 01:28:48
AVW_1,07:51:18,0 days 01:29:41
CUD_1,09:15:41,0 days 01:30:19
