Stop_stn,Ride_time,sub
DGA_1,06:55:38,0 days 00:08:07
EJ_1,07:29:10,0 days 00:57:18
AGM_1,13:01:37,0 days 02:00:29
AU_3,14:16:38,0 days 00:00:00
ET_2,14:16:39,0 days 00:00:01
CKO_1,14:22:13,0 days 00:05:35
EP_2,14:26:06,0 days 00:09:28
LX_2,14:27:07,0 days 00:10:29
JW_1,14:30:12,0 days 00:13:34
JB - CP - Alight Out,14:51:30,0 days 00:34:52
FLU_1,15:19:28,0 days 01:02:50
JB - CP - Alight In,15:27:21,0 days 01:10:43
EJ_2,15:32:13,0 days 01:15:35
JW_2,15:39:42,0 days 01:23:04
ALL_1,16:13:37,0 days 01:56:59
ATL_1,16:14:50,0 days 01:58:12
CZC_1,16:17:44,0 days 02:01:06
BLO_1,16:19:15,0 days 02:02:37
BYT_1,16:21:11,0 days 02:04:33
FQ_2,16:24:07,0 days 02:07:29
