Stop_stn,Ride_time,sub
CFZ_1,07:08:54,0 days 00:00:00
AKL_1,07:10:55,0 days 00:02:01
LN_1,07:12:10,0 days 00:03:16
AW_3,07:13:26,0 days 00:04:32
APW_1,07:14:35,0 days 00:05:41
OP_2,07:16:57,0 days 00:08:03
CD_3,07:17:43,0 days 00:08:49
BCI_1,07:20:42,0 days 00:11:48
DX_1,07:23:07,0 days 00:14:13
BL_3,07:25:10,0 days 00:16:16
BF_3,07:26:47,0 days 00:17:53
W_4,07:28:28,0 days 00:19:34
BXT_1,07:32:05,0 days 00:23:11
DFX_1,07:40:33,0 days 00:31:39
BXN_1,08:23:59,0 days 01:15:05
ALH_1,08:27:03,0 days 01:18:09
LO_2,08:32:05,0 days 01:23:11
DOM_1,08:33:10,0 days 01:24:16
CTO_1,08:36:15,0 days 01:27:21
AJI_1,08:37:50,0 days 01:28:56
BDI_1,08:39:53,0 days 01:30:59
CRD_1,08:42:16,0 days 01:33:22
ADC_1,08:48:41,0 days 01:39:47
BEW_1,08:50:36,0 days 01:41:42
IP_2,08:52:58,0 days 01:44:04
