Stop_stn,Ride_time,sub
ECI_1,06:47:59,0 days 00:23:55
BKB_1,07:01:25,0 days 00:11:55
WV_1,07:37:10,0 days 01:12:05
DIT_1,07:43:31,0 days 01:18:18
A_2,07:55:49,0 days 01:31:42
EWN_1,08:00:35,0 days 01:36:49
FKY_1,19:33:32,0 days 00:00:00
ETH_1,19:36:32,0 days 00:03:00
EMQ_1,19:37:58,0 days 00:04:26
EWA_1,19:39:03,0 days 00:05:31
EVB_1,19:41:23,0 days 00:07:51
CK_2,19:42:58,0 days 00:09:26
EWR_1,19:44:23,0 days 00:10:51
AKO_1,19:45:34,0 days 00:12:02
DTR_1,19:46:06,0 days 00:12:34
PH_1,19:47:34,0 days 00:14:02
RF_1,19:49:06,0 days 00:15:34
AHA_1,19:50:30,0 days 00:16:58
BKE_1,19:52:47,0 days 00:19:15
ANE_1,19:55:31,0 days 00:21:59
BLG_1,19:58:06,0 days 00:24:34
TK_1,19:59:53,0 days 00:26:21
CDT_1,20:01:20,0 days 00:27:48
GA_1,20:02:14,0 days 00:28:42
BIR_1,20:04:04,0 days 00:30:32
CXC_1,20:05:17,0 days 00:31:45
CPV_1,20:06:21,0 days 00:32:49
EJO_1,20:11:11,0 days 00:37:39
BQ_1,20:12:48,0 days 00:39:16
IR_1,20:14:03,0 days 00:40:31
PB_1,20:16:11,0 days 00:42:39
CVR_1,20:17:05,0 days 00:43:33
IU_1,20:18:01,0 days 00:44:29
DFP_1,20:22:43,0 days 00:49:11
BN_1,20:25:50,0 days 00:52:18
DC_1,20:28:05,0 days 00:54:33
ATG_1,20:29:01,0 days 00:55:29
DQM_1,20:30:27,0 days 00:56:55
BFJ_1,20:33:20,0 days 00:59:48
AQL_1,20:34:21,0 days 01:00:49
BRT_1,20:35:02,0 days 01:01:30
CFW_1,20:35:56,0 days 01:02:24
BDB_1,20:38:44,0 days 01:05:12
EDO_1,20:39:32,0 days 01:06:00
AIZ_1,20:41:08,0 days 01:07:36
DPV_1,20:43:22,0 days 01:09:50
BK_3,20:44:43,0 days 01:11:11
CAY_1,20:45:53,0 days 01:12:21
TN_1,20:47:40,0 days 01:14:08
DLR_1,20:48:35,0 days 01:15:03
LF_1,20:49:52,0 days 01:16:20
BWT_1,20:50:52,0 days 01:17:20
ETD_1,20:53:52,0 days 01:20:20
AKB_1,20:55:01,0 days 01:21:29
DVU_1,20:56:57,0 days 01:23:25
AR_1,20:59:32,0 days 01:26:00
