Stop_stn,Ride_time,sub
IU_2,08:05:03,0 days 00:00:00
CXT_1,08:09:35,0 days 00:04:32
JM_1,08:11:23,0 days 00:06:20
CU_1,08:14:28,0 days 00:09:25
E_1,08:15:24,0 days 00:10:21
BE_3,08:16:48,0 days 00:11:45
AFI_1,08:19:15,0 days 00:14:12
BAO_1,08:20:57,0 days 00:15:54
