Stop_stn,Ride_time,sub
MM_2,18:22:14,0 days 00:03:02
WX_1,18:38:37,0 days 00:19:27
BVL_1,18:40:13,0 days 00:00:00
GA_2,18:44:40,0 days 00:04:27
BQC_1,18:45:21,0 days 00:05:08
BIH_1,18:45:43,0 days 00:28:34
ASY_1,18:47:11,0 days 00:06:58
IX_2,18:52:46,0 days 00:12:33
DQF_1,18:54:22,0 days 00:14:09
CRT_1,18:55:13,0 days 00:15:00
VH_1,18:56:39,0 days 00:38:40
EWU_1,18:57:41,0 days 00:17:28
BD_3,18:59:11,0 days 00:18:58
DWD_1,19:00:14,0 days 00:20:01
PL_1,19:02:32,0 days 00:22:19
AQB_1,19:05:57,0 days 00:25:44
NG_2,19:07:00,0 days 00:26:47
EEX_1,19:08:55,0 days 00:28:42
BB_2,19:09:52,0 days 00:29:39
AEZ_1,19:11:37,0 days 00:31:24
DQI_1,19:12:19,0 days 00:32:06
CEC_1,19:13:27,0 days 00:33:14
AHY_1,19:15:33,0 days 00:35:20
BPQ_1,19:16:24,0 days 00:36:11
BDI_1,19:20:36,0 days 01:01:13
DKP_1,19:21:15,0 days 00:41:02
AJZ_1,19:25:47,0 days 00:45:34
AAJ_1,19:26:39,0 days 00:46:26
AZO_1,19:27:17,0 days 00:47:04
BEW_1,19:27:30,0 days 01:08:08
JU_1,19:27:49,0 days 00:47:36
DPK_1,19:29:47,0 days 00:49:34
BVF_1,19:30:59,0 days 00:50:46
AYX_1,19:31:50,0 days 00:51:37
CKW_1,19:32:20,0 days 00:52:07
BUX_1,19:33:32,0 days 01:14:58
ALH_1,19:35:15,0 days 00:55:02
CUY_1,19:35:52,0 days 00:55:39
LO_2,19:39:39,0 days 00:59:26
EDB_1,19:40:35,0 days 00:07:09
CTO_1,19:41:12,0 days 01:00:59
AJI_1,19:42:28,0 days 01:02:15
CRD_1,19:45:08,0 days 01:04:55
LQ_2,19:47:26,0 days 01:07:13
EQN_1,19:47:52,0 days 01:39:20
ADC_1,19:49:48,0 days 01:09:35
IP_2,19:52:15,0 days 01:12:02
BPT_1,19:54:44,0 days 01:14:31
DOM_1,19:54:45,0 days 00:57:13
AJN_1,20:00:58,0 days 01:20:45
EQO_1,20:03:43,0 days 01:23:30
BEE_1,20:04:39,0 days 01:45:43
PK_1,20:05:40,0 days 01:25:27
DKQ_1,20:06:55,0 days 01:47:08
BNY_1,20:08:50,0 days 01:49:31
BZI_1,20:09:39,0 days 01:29:26
AWV_1,20:11:26,0 days 01:52:18
BRE_1,20:11:34,0 days 01:31:21
DFE_1,20:14:55,0 days 01:34:42
EPU_1,20:16:07,0 days 01:35:54
CJM_1,20:18:12,0 days 01:37:59
LO_1,20:21:12,0 days 01:40:59
EWD_1,20:25:14,0 days 01:45:01
ASX_1,20:26:17,0 days 01:46:04
MS_1,20:29:05,0 days 01:48:52
CAX_1,20:29:47,0 days 01:49:34
W_3,20:29:51,0 days 02:10:16
BNH_1,20:31:48,0 days 01:51:35
CPP_1,20:34:53,0 days 01:54:40
CLZ_1,20:35:16,0 days 02:16:06
BCN_1,20:36:16,0 days 01:56:03
BXH_1,20:37:22,0 days 01:57:09
AEQ_1,20:38:53,0 days 01:58:40
DBU_1,20:39:48,0 days 01:59:35
ALZ_1,20:41:12,0 days 02:00:59
DAQ_1,20:42:45,0 days 02:02:32
CS_2,20:45:20,0 days 02:05:07
BJP_1,20:46:30,0 days 02:06:17
BA_3,20:47:48,0 days 02:07:35
LQ_1,20:48:44,0 days 01:27:22
CNZ_1,20:49:44,0 days 02:09:31
EZQ_1,20:50:35,0 days 02:10:22
DH_2,20:51:10,0 days 02:10:57
CQ_1,20:57:17,0 days 02:17:04
TH_1,21:01:57,0 days 02:21:44
BME_1,21:02:04,0 days 01:39:33
NY_2,21:04:03,0 days 02:23:50
CRX_1,21:22:05,0 days 01:59:06
CJH_1,21:23:15,0 days 01:59:02
CYL_1,21:36:15,0 days 01:03:55
DLI_1,21:41:22,0 days 02:18:46
EPX_1,21:50:27,0 days 01:28:35
DQX_1,21:54:58,0 days 01:33:49
AVE_1,22:28:50,0 days 01:24:28
DDG_1,23:46:47,0 days 02:06:35
