Stop_stn,Ride_time,sub
ALW_1,06:50:53,0 days 00:07:26
KI_1,07:14:26,0 days 00:00:00
BMT_1,07:19:05,0 days 00:04:39
CLC_1,07:20:40,0 days 00:06:14
DAK_1,07:21:44,0 days 00:07:18
BJA_1,07:23:08,0 days 00:08:42
JY_2,07:25:03,0 days 00:10:37
GM_1,07:26:05,0 days 00:11:39
CGN_1,07:27:56,0 days 00:13:30
CWQ_1,07:29:06,0 days 00:14:40
BSZ_1,07:33:31,0 days 00:19:05
DV_2,07:36:41,0 days 00:22:15
BZJ_1,07:40:46,0 days 00:26:20
AEN_1,07:42:24,0 days 00:27:58
BIQ_1,07:43:59,0 days 00:29:33
Y_4,07:45:50,0 days 00:31:24
DHW_1,07:46:32,0 days 00:32:06
DDF_1,07:49:26,0 days 00:35:00
DUA_1,07:50:39,0 days 00:36:13
IJ_2,07:52:15,0 days 00:37:49
DB_3,07:54:21,0 days 00:39:55
AFX_1,07:55:24,0 days 00:40:58
BW_2,07:56:45,0 days 00:42:19
ALI_1,07:58:33,0 days 00:44:07
CB_2,07:59:21,0 days 00:44:55
DKB_1,08:01:33,0 days 00:47:07
EKE_1,08:02:40,0 days 00:48:14
AQX_1,08:03:20,0 days 00:48:54
FV_2,08:04:14,0 days 00:49:48
ASM_1,08:05:35,0 days 00:51:09
DV_1,08:09:19,0 days 00:54:53
BQM_1,08:11:55,0 days 00:57:29
EKL_1,08:14:12,0 days 00:59:46
NS_2,08:15:13,0 days 01:00:47
CCE_1,08:18:21,0 days 01:03:55
BQ_2,08:19:51,0 days 01:05:25
FJ_2,08:21:55,0 days 01:07:29
CKE_1,08:22:53,0 days 01:08:27
MF_2,08:25:21,0 days 01:10:55
BTS_1,08:27:55,0 days 01:13:29
QA_2,08:29:54,0 days 01:15:28
AUX_1,08:31:32,0 days 01:17:06
DRG_1,14:39:33,0 days 00:18:11
