Stop_stn,Ride_time,sub
BMC_1,07:56:44,0 days 00:17:37
PJ_2,09:21:13,0 days 00:00:00
AL_4,09:23:03,0 days 00:01:50
CDZ_1,09:24:48,0 days 00:03:35
CXZ_1,09:26:02,0 days 00:04:49
EKY_1,09:28:05,0 days 00:06:52
EMI_1,09:29:03,0 days 00:07:50
DVW_1,09:30:06,0 days 00:08:53
DXH_1,09:31:44,0 days 00:10:31
WT_1,09:34:51,0 days 00:13:38
AEB_1,09:35:33,0 days 00:14:20
BYP_1,09:37:21,0 days 00:16:08
BAM_1,09:38:06,0 days 00:16:53
YM_1,09:39:18,0 days 00:18:05
EVP_1,09:40:35,0 days 00:19:22
DBJ_1,09:41:24,0 days 00:20:11
EKG_1,09:42:30,0 days 00:21:17
DNI_1,09:43:42,0 days 00:22:29
QV_1,09:44:20,0 days 00:23:07
ANT_1,09:44:51,0 days 00:23:38
CFL_1,15:35:06,0 days 00:03:22
BUSPARK,16:02:11,0 days 00:32:05
