Stop_stn,Ride_time,sub
MZ_2,07:35:19,0 days 00:00:00
CXE_1,07:39:05,0 days 00:03:46
EJM_1,07:40:43,0 days 00:05:24
VQ_1,07:48:00,0 days 00:12:41
CGR_1,07:50:44,0 days 00:15:25
DAH_1,07:52:54,0 days 00:17:35
DRM_1,07:55:03,0 days 00:19:44
ACM_1,07:56:59,0 days 00:21:40
ABP_1,08:00:43,0 days 00:25:24
BWN_1,08:01:54,0 days 00:26:35
EOM_1,08:03:06,0 days 00:27:47
EGO_1,08:04:54,0 days 00:29:35
EKB_1,08:10:15,0 days 00:34:56
D_5,08:12:01,0 days 00:36:42
BOU_1,08:12:42,0 days 00:37:23
CVM_1,08:14:56,0 days 00:39:37
BFT_1,08:17:12,0 days 00:41:53
CCS_1,08:19:39,0 days 00:44:20
BQW_1,08:20:34,0 days 00:45:15
EEQ_1,08:23:23,0 days 00:48:04
AVJ_1,08:24:10,0 days 00:48:51
