Stop_stn,Ride_time,sub
EV_2,12:08:12,0 days 00:00:00
CH_2,12:09:19,0 days 00:01:07
QN_1,12:10:50,0 days 00:02:38
AXF_1,12:11:50,0 days 00:03:38
AVX_1,12:13:34,0 days 00:05:22
BWK_1,12:14:21,0 days 00:06:09
BXK_1,12:16:07,0 days 00:07:55
EVJ_1,12:17:04,0 days 00:08:52
FNO_1,12:17:58,0 days 00:09:46
EYC_1,12:18:50,0 days 00:10:38
ABB_1,12:19:50,0 days 00:11:38
EKU_1,12:20:54,0 days 00:12:42
AAR_1,12:22:16,0 days 00:14:04
EXQ_1,12:23:44,0 days 00:15:32
ATW_1,12:26:46,0 days 00:18:34
AJ_2,12:29:14,0 days 00:21:02
KO_2,12:30:57,0 days 00:22:45
JE_2,12:33:04,0 days 00:24:52
EDT_1,12:35:44,0 days 00:27:32
DWC_1,12:36:50,0 days 00:28:38
EVG_1,12:37:49,0 days 00:29:37
SL_1,12:38:21,0 days 00:30:09
DJJ_1,12:40:02,0 days 00:31:50
GS_2,12:41:50,0 days 00:33:38
CQG_1,12:42:51,0 days 00:34:39
KZ_2,12:44:37,0 days 00:36:25
