Stop_stn,Ride_time,sub
BUSPARK,14:38:41,0 days 00:00:00
COZ_1,14:46:38,0 days 00:07:57
CRI_1,14:50:14,0 days 00:11:33
EYG_1,14:52:07,0 days 00:13:26
CWI_1,14:54:09,0 days 00:15:28
MJ_1,14:56:43,0 days 00:18:02
EYD_1,14:57:19,0 days 00:18:38
DCO_1,14:59:19,0 days 00:20:38
CFH_1,15:01:15,0 days 00:22:34
FCF_1,15:02:51,0 days 00:24:10
BGU_1,15:03:43,0 days 00:25:02
DKR_1,15:05:32,0 days 00:26:51
DY_1,15:07:13,0 days 00:28:32
BJ_3,15:09:04,0 days 00:30:23
AW_1,15:10:55,0 days 00:32:14
BSL_1,15:12:53,0 days 00:34:12
AJ_1,15:14:46,0 days 00:36:05
DHB_1,15:15:23,0 days 00:36:42
