Stop_stn,Ride_time,sub
FX_2,15:27:09,0 days 00:00:00
AHE_1,15:31:38,0 days 00:04:29
CJE_1,15:35:25,0 days 00:08:16
KG_2,15:37:26,0 days 00:10:17
CT_3,15:38:34,0 days 00:11:25
KP_2,15:39:40,0 days 00:12:31
K_5,15:41:26,0 days 00:14:17
DBI_1,15:42:55,0 days 00:15:46
GZ_1,15:47:40,0 days 00:20:31
DXY_1,15:48:58,0 days 00:21:49
DOD_1,15:50:54,0 days 00:23:45
CQQ_1,15:51:32,0 days 00:24:23
QE_2,15:54:08,0 days 00:26:59
LA_2,15:55:31,0 days 00:28:22
BDM_1,15:57:06,0 days 00:29:57
CMY_1,15:59:33,0 days 00:32:24
GK_2,16:00:57,0 days 00:33:48
FQB_1,16:04:26,0 days 00:37:17
CBB_1,16:05:15,0 days 00:38:06
CWA_1,16:06:45,0 days 00:39:36
EIH_1,16:08:35,0 days 00:41:26
DRI_1,16:09:17,0 days 00:42:08
CCD_1,16:10:49,0 days 00:43:40
CPS_1,16:11:37,0 days 00:44:28
HD_2,16:13:20,0 days 00:46:11
AAW_1,16:13:50,0 days 00:46:41
CLH_1,16:15:33,0 days 00:48:24
