Stop_stn,Ride_time,sub
EWN_1,13:11:21,0 days 00:48:03
FKY_1,17:08:27,0 days 00:00:00
ETH_1,17:11:19,0 days 00:02:52
EMQ_1,17:12:54,0 days 00:04:27
EWA_1,17:14:17,0 days 00:05:50
BKB_1,17:16:10,0 days 00:07:43
BFS_1,17:20:14,0 days 00:11:47
COM_1,17:23:28,0 days 00:15:01
YZ_1,17:25:23,0 days 00:16:56
Y_1,17:27:33,0 days 00:19:06
BH_1,17:29:13,0 days 00:20:46
GB_2,17:32:38,0 days 00:24:11
AU_1,17:34:48,0 days 00:26:21
OM_1,17:36:40,0 days 00:28:13
EN_1,17:38:38,0 days 00:30:11
XF_1,17:39:47,0 days 00:31:20
BJN_1,17:42:23,0 days 00:33:56
CS_1,17:44:00,0 days 00:35:33
SN_1,17:47:18,0 days 00:38:51
DMV_1,17:48:51,0 days 00:40:24
EVO_1,17:53:11,0 days 00:44:44
DVU_1,17:57:20,0 days 00:48:53
AR_1,17:59:44,0 days 00:51:17
