Stop_stn,Ride_time,sub
KY_2,19:41:17,0 days 00:00:00
DG_1,19:46:07,0 days 00:04:50
DLK_1,19:48:28,0 days 00:07:11
J_3,19:49:06,0 days 00:07:49
AG_2,19:51:02,0 days 00:09:45
DKZ_1,19:53:01,0 days 00:11:44
BA_2,19:55:05,0 days 00:13:48
EEK_1,19:57:46,0 days 00:16:29
AA_2,19:58:56,0 days 00:17:39
PI_1,20:00:44,0 days 00:19:27
BZ_2,20:02:16,0 days 00:20:59
DPH_1,20:04:28,0 days 00:23:11
EFL_1,20:04:53,0 days 00:23:36
S_3,20:06:45,0 days 00:25:28
CL_1,20:07:15,0 days 00:25:58
CIC_1,20:07:58,0 days 00:26:41
BZH_1,20:09:27,0 days 00:28:10
