Stop_stn,Ride_time,sub
AWR_1,07:22:51,0 days 00:00:00
AEE_1,07:27:17,0 days 00:04:26
BD_3,07:29:41,0 days 00:06:50
DWD_1,07:30:48,0 days 00:07:57
PL_1,07:32:38,0 days 00:09:47
BIH_1,07:34:46,0 days 00:11:55
AQB_1,07:36:35,0 days 00:13:44
NG_2,07:37:50,0 days 00:14:59
EEX_1,07:39:32,0 days 00:16:41
BB_2,07:41:01,0 days 00:18:10
AEZ_1,07:42:27,0 days 00:19:36
DQI_1,07:43:30,0 days 00:20:39
CEC_1,07:44:22,0 days 00:21:31
EVV_1,07:46:16,0 days 00:23:25
DEE_1,07:49:27,0 days 00:26:36
DKC_1,07:50:58,0 days 00:28:07
JP_2,07:52:00,0 days 00:29:09
S_4,07:54:21,0 days 00:31:30
AUE_1,07:55:17,0 days 00:32:26
DVO_1,07:57:18,0 days 00:34:27
UE_1,07:59:31,0 days 00:36:40
