Stop_stn,Ride_time,sub
DZ_2,17:52:12,0 days 00:00:00
EEY_1,17:55:50,0 days 00:03:38
AVZ_1,18:00:49,0 days 00:08:37
EB_1,18:03:09,0 days 00:10:57
CLS_1,18:10:12,0 days 00:18:00
FMJ_1,18:11:16,0 days 00:19:04
QK_2,18:15:57,0 days 00:23:45
DCB_1,18:16:40,0 days 00:24:28
ZS_1,18:19:26,0 days 00:27:14
EPN_1,18:23:21,0 days 00:31:09
AZ_1,18:25:58,0 days 00:33:46
BJG_1,18:27:21,0 days 00:35:09
ELL_1,18:28:41,0 days 00:36:29
EUG_1,18:29:46,0 days 00:37:34
BBA_1,18:31:27,0 days 00:39:15
XQ_1,18:32:54,0 days 00:40:42
DLU_1,18:35:40,0 days 00:43:28
JZ_1,18:36:32,0 days 00:44:20
FNN_1,18:37:03,0 days 00:44:51
BON_1,18:39:07,0 days 00:46:55
OV_1,18:45:03,0 days 00:52:51
EAP_1,18:45:05,0 days 00:52:53
EDY_1,18:47:50,0 days 00:55:38
FNQ_1,18:49:32,0 days 00:57:20
CSC_1,18:51:52,0 days 00:59:40
AFT_1,18:56:42,0 days 01:04:30
