Stop_stn,Ride_time,sub
VO_1,09:14:24,0 days 00:14:44
ADS_1,09:27:51,0 days 00:27:52
BLD_1,09:28:48,0 days 00:25:14
AFL_1,16:15:46,0 days 00:00:00
EAY_1,16:15:47,0 days 00:00:01
DMI_1,16:15:49,0 days 00:00:03
CRU_1,16:16:46,0 days 00:01:00
DSN_1,16:19:15,0 days 00:03:29
BDL_1,16:21:54,0 days 00:06:08
DQG_1,16:22:37,0 days 00:06:51
EKX_1,16:23:57,0 days 00:08:11
EBE_1,16:25:32,0 days 00:09:46
FLH_1,16:27:08,0 days 00:11:22
BZF_1,16:29:40,0 days 00:13:54
KW_2,16:31:59,0 days 00:16:13
AGI_1,16:34:44,0 days 00:18:58
IM_2,16:37:10,0 days 00:21:24
EBL_1,16:40:28,0 days 00:24:42
DZT_1,16:42:24,0 days 00:26:38
