Stop_stn,Ride_time,sub
AXL_1,07:00:25,0 days 00:16:07
CBZ_1,07:49:30,0 days 01:05:04
DRC_1,08:13:11,0 days 01:28:26
DNM_1,08:48:20,0 days 02:10:51
KY_2,12:43:48,0 days 00:00:00
AEH_1,12:51:39,0 days 00:07:51
ND_2,12:55:27,0 days 00:11:39
KG_1,12:59:22,0 days 00:15:34
FMA_1,13:00:49,0 days 00:17:01
BND_1,13:02:06,0 days 00:18:18
ATJ_1,13:07:31,0 days 00:23:43
AFT UPP S'GOON RD,13:08:35,0 days 00:24:47
FOS_1,13:10:03,0 days 00:26:15
CIB_1,13:10:49,0 days 00:27:01
CDP_1,13:12:06,0 days 00:28:18
ENV_1,13:14:46,0 days 00:30:58
FY_2,13:17:02,0 days 00:33:14
AUV_1,13:18:10,0 days 00:34:22
BYR_1,13:19:16,0 days 00:35:28
WS_1,13:20:10,0 days 00:36:22
BVA_1,13:22:31,0 days 00:38:43
DXA_1,13:24:29,0 days 00:40:41
BLU_1,13:27:16,0 days 00:43:28
BP_2,13:29:08,0 days 00:45:20
AL_3,13:30:10,0 days 00:46:22
DNT_1,13:31:15,0 days 00:47:27
BGK_1,13:33:33,0 days 00:49:45
ASP_1,13:35:30,0 days 00:51:42
EFU_1,13:38:10,0 days 00:54:22
DBO_1,13:40:11,0 days 00:56:23
AI_3,13:40:58,0 days 00:57:10
JC_1,13:42:42,0 days 00:58:54
APB_1,13:46:28,0 days 01:02:40
EKR_1,13:48:47,0 days 01:04:59
DHJ_1,13:50:38,0 days 01:06:50
DVR_1,13:51:37,0 days 01:07:49
DME_1,13:53:11,0 days 01:09:23
ALE_1,13:54:20,0 days 01:10:32
QU_1,13:55:04,0 days 01:11:16
ELR_1,13:57:05,0 days 01:13:17
API_1,13:58:17,0 days 01:14:29
DKN_1,13:58:59,0 days 01:15:11
CPW_1,14:01:08,0 days 01:17:20
DOF_1,14:02:25,0 days 01:18:37
EBJ_1,14:04:01,0 days 01:20:13
BBO_1,14:05:24,0 days 01:21:36
CWC_1,14:06:20,0 days 01:22:32
CQE_1,14:07:25,0 days 01:23:37
DLH_1,14:08:31,0 days 01:24:43
DWY_1,14:10:22,0 days 01:26:34
DSO_1,14:11:06,0 days 01:27:18
AFN_1,14:13:23,0 days 01:29:35
EDF_1,14:14:14,0 days 01:30:26
EJY_1,14:15:42,0 days 01:31:54
DIB_1,14:17:09,0 days 01:33:21
AYC_1,14:20:01,0 days 01:36:13
CMM_1,14:21:10,0 days 01:37:22
ATT_1,14:23:07,0 days 01:39:19
CXG_1,14:25:28,0 days 01:41:40
EKS_1,14:27:44,0 days 01:43:56
AQU_1,14:30:21,0 days 01:46:33
JI_2,14:31:36,0 days 01:47:48
AOK_1,14:33:41,0 days 01:49:53
BCX_1,14:38:13,0 days 01:54:25
DBZ_1,14:44:48,0 days 02:01:00
DYU_1,14:45:40,0 days 02:01:52
LC_2,14:47:49,0 days 02:04:01
ATH_1,14:50:04,0 days 02:06:16
BEF UPP S'GOON RD,14:52:12,0 days 02:08:24
PS_1,14:53:30,0 days 02:09:42
CMT_1,14:55:50,0 days 02:12:02
DVA_1,14:57:03,0 days 02:13:15
FMB_1,14:57:35,0 days 02:13:47
FMD_1,14:59:58,0 days 02:16:10
EEK_1,15:02:22,0 days 02:18:34
CJU_1,15:03:47,0 days 02:19:59
DWR_1,15:05:35,0 days 02:21:47
DRQ_1,16:13:44,0 days 02:06:38
BKX_1,16:59:36,0 days 00:02:40
RW_1,17:20:55,0 days 00:26:27
YA_1,17:58:22,0 days 02:11:38
FOR_1,19:27:20,0 days 02:16:58
