Stop_stn,Ride_time,sub
BCX_1,07:55:02,0 days 00:43:29
FX_2,08:10:52,0 days 00:00:00
AHE_1,08:14:33,0 days 00:03:41
DRM_1,08:16:37,0 days 00:05:45
ACM_1,08:20:18,0 days 00:09:26
ZF_1,08:23:00,0 days 00:12:08
ALK_1,08:24:27,0 days 00:13:35
LN_2,08:26:26,0 days 00:15:34
CPL_1,08:27:29,0 days 00:16:37
IE_2,08:28:20,0 days 00:17:28
JV_2,08:29:16,0 days 00:18:24
BI_3,08:30:02,0 days 00:19:10
BBZ_1,08:31:56,0 days 00:21:04
EKB_1,08:35:14,0 days 00:24:22
CLJ_1,08:37:00,0 days 00:26:08
EAX_1,08:38:44,0 days 00:27:52
C_5,08:40:11,0 days 00:29:19
DHT_1,08:42:28,0 days 00:31:36
MU_2,08:45:38,0 days 00:34:46
AS_2,08:48:45,0 days 00:37:53
BNV_1,08:50:40,0 days 00:39:48
DYF_1,08:51:41,0 days 00:40:49
DJM_1,08:55:22,0 days 00:44:30
FOU_1,08:58:12,0 days 00:47:20
BVA_1,09:00:01,0 days 00:49:09
DXA_1,09:02:41,0 days 00:51:49
DNM_1,09:04:40,0 days 00:53:48
BLU_1,09:05:08,0 days 00:54:16
DBZ_1,09:06:37,0 days 00:55:45
DYU_1,09:07:46,0 days 00:56:54
DMP_1,09:09:55,0 days 00:59:03
ERQ_1,09:11:18,0 days 01:00:26
DTP_1,09:13:13,0 days 01:02:21
DDZ_1,09:17:34,0 days 01:06:42
AN_4,09:18:42,0 days 01:07:50
NX_2,09:20:05,0 days 01:09:13
DSK_1,09:21:35,0 days 01:10:43
EFV_1,09:24:32,0 days 01:13:40
AKM_1,09:26:40,0 days 01:15:48
CAV_1,09:27:34,0 days 01:16:42
ERV_1,09:29:42,0 days 01:18:50
EBY_1,09:31:39,0 days 01:20:47
ESX_1,09:34:43,0 days 01:23:51
FJG_1,09:35:56,0 days 01:25:04
EQN_1,09:37:32,0 days 01:26:40
LQ_1,09:38:33,0 days 01:27:41
BZI_1,09:41:00,0 days 01:30:08
BRE_1,09:42:30,0 days 01:31:38
CQN_1,09:43:46,0 days 01:32:54
BAW_1,09:45:10,0 days 01:49:10
ADE_1,09:46:13,0 days 01:35:21
RT_1,09:48:48,0 days 01:37:56
BCC_1,09:50:47,0 days 01:39:55
CEG_1,09:52:23,0 days 01:41:31
DTH_1,09:53:25,0 days 01:42:33
DQ_1,09:54:32,0 days 01:43:40
ECD_1,09:55:27,0 days 01:44:35
ERG_1,09:57:14,0 days 01:46:22
AJO_1,09:59:40,0 days 01:48:48
DZL_1,10:01:03,0 days 01:50:11
BY_1,10:02:34,0 days 01:51:42
BWO_1,10:05:58,0 days 01:55:06
AVW_1,10:10:23,0 days 01:59:31
FMK_1,18:53:27,0 days 00:33:15
