Stop_stn,Ride_time,sub
NR_1,13:58:02,0 days 00:00:00
BMY_1,13:59:13,0 days 00:01:11
DIR_1,14:00:54,0 days 00:02:52
EJV_1,14:01:50,0 days 00:03:48
BNO_1,14:04:28,0 days 00:06:26
BIJ_1,14:05:29,0 days 00:07:27
FAC_1,14:07:37,0 days 00:09:35
FKB_1,14:08:37,0 days 00:10:35
JD_1,14:09:37,0 days 00:11:35
CTC_1,14:10:51,0 days 00:12:49
BOB_1,14:11:47,0 days 00:13:45
EUM_1,14:13:37,0 days 00:15:35
ACJ_1,14:14:28,0 days 00:16:26
CHQ_1,14:15:24,0 days 00:17:22
JG_2,14:16:34,0 days 00:18:32
HB_2,14:20:00,0 days 00:21:58
CUQ_1,14:23:25,0 days 00:25:23
SI_1,14:24:58,0 days 00:26:56
ACI_1,14:27:16,0 days 00:29:14
AIW_1,14:27:49,0 days 00:29:47
CG_1,14:32:00,0 days 00:33:58
IU_2,14:34:13,0 days 00:36:11
IW_1,14:35:58,0 days 00:37:56
CU_1,14:39:00,0 days 00:40:58
E_1,14:40:24,0 days 00:42:22
BE_3,14:42:31,0 days 00:44:29
ASQ_1,14:43:21,0 days 00:45:19
AFI_1,14:45:14,0 days 00:47:12
BAO_1,14:47:31,0 days 00:49:29
HB_1,14:50:28,0 days 00:52:26
JG_1,14:52:10,0 days 00:54:08
DYV_1,14:54:06,0 days 00:56:04
CCZ_1,14:54:55,0 days 00:56:53
CDS_1,14:57:39,0 days 00:59:37
CHU_1,14:59:18,0 days 01:01:16
EUW_1,15:00:37,0 days 01:02:35
DGE_1,15:03:03,0 days 01:05:01
CBL_1,15:03:40,0 days 01:05:38
BDS_1,15:05:08,0 days 01:07:06
BC_1,15:06:56,0 days 01:08:54
APS_1,15:08:34,0 days 01:10:32
CGP_1,15:10:04,0 days 01:12:02
FN_1,15:12:09,0 days 01:14:07
CSC_1,15:13:16,0 days 01:15:14
ASG_1,17:51:14,0 days 00:31:00
EAB_1,18:02:53,0 days 00:31:22
JH_1,18:22:38,0 days 00:51:40
CJZ_1,18:42:28,0 days 01:17:18
BID_1,18:46:07,0 days 01:24:19
AFT_1,19:31:37,0 days 01:42:37
