Stop_stn,Ride_time,sub
ET_2,07:08:14,0 days 00:00:00
AU_3,07:11:32,0 days 00:03:18
CKO_1,07:12:29,0 days 00:04:15
DGA_1,07:14:35,0 days 00:06:21
CR_1,07:30:13,0 days 00:21:59
EJV_1,07:32:19,0 days 00:24:05
IF_1,07:33:30,0 days 00:25:16
DZP_1,07:35:00,0 days 00:26:46
EEY_1,07:39:21,0 days 00:31:07
CSC_1,07:41:03,0 days 00:32:49
AFF_1,07:49:24,0 days 00:41:10
FL_1,07:54:14,0 days 00:46:00
GO_1,07:57:53,0 days 00:49:39
BYJ_1,07:59:17,0 days 00:51:03
BFY_1,08:13:03,0 days 01:04:49
BST_1,08:15:17,0 days 01:07:03
AUH_1,08:17:01,0 days 01:08:47
EQS_1,08:19:18,0 days 01:11:04
EBU_1,08:25:06,0 days 01:16:52
BGV_1,08:26:17,0 days 01:18:03
AVW_1,08:33:37,0 days 01:25:23
