Stop_stn,Ride_time,sub
EPL_1,06:45:56,0 days 00:00:00
DRA_1,06:48:00,0 days 00:02:04
QD_1,06:50:17,0 days 00:04:21
AR_2,06:51:16,0 days 00:05:20
AG_3,06:52:36,0 days 00:06:40
AON_1,06:54:09,0 days 00:08:13
DYA_1,06:56:38,0 days 00:10:42
DAK_1,06:59:13,0 days 00:13:17
H_4,07:00:30,0 days 00:14:34
DRY_1,07:01:51,0 days 00:15:55
P_3,07:05:36,0 days 00:19:40
CPG_1,07:08:12,0 days 00:22:16
CXY_1,07:10:05,0 days 00:24:09
AAY_1,07:12:22,0 days 00:26:26
BGF_1,07:14:23,0 days 00:28:27
BLB_1,07:16:12,0 days 00:30:16
AO_4,07:18:18,0 days 00:32:22
ATS_1,07:19:30,0 days 00:33:34
EIQ_1,07:20:25,0 days 00:34:29
EGG_1,07:22:37,0 days 00:36:41
BLT_1,07:24:15,0 days 00:38:19
DFT_1,07:26:09,0 days 00:40:13
KD_1,07:28:11,0 days 00:42:15
DSS_1,07:30:26,0 days 00:44:30
EUR_1,07:33:05,0 days 00:47:09
EZT_1,07:48:32,0 days 00:47:51
ADT_1,08:24:28,0 days 00:15:58
