Stop_stn,Ride_time,sub
BVL_1,08:01:06,0 days 00:00:00
AGL_1,08:03:20,0 days 00:02:14
KC_2,08:06:58,0 days 00:05:52
KX_2,08:07:55,0 days 00:06:49
CJI_1,08:10:30,0 days 00:09:24
DG_2,08:11:50,0 days 00:10:44
BIS_1,08:13:12,0 days 00:12:06
DOP_1,08:15:31,0 days 00:14:25
PV_2,08:16:37,0 days 00:15:31
ASY_1,08:18:15,0 days 00:17:09
EBV_1,08:22:22,0 days 00:21:16
WB_1,08:25:11,0 days 00:24:05
BET_1,08:26:09,0 days 00:25:03
KH_1,08:27:42,0 days 00:26:36
CJV_1,08:28:45,0 days 00:27:39
CNO_1,08:30:08,0 days 00:29:02
HK_2,08:31:47,0 days 00:30:41
AT_2,08:32:50,0 days 00:31:44
EIO_1,08:35:18,0 days 00:34:12
EKP_1,08:36:55,0 days 00:35:49
OO_2,08:38:33,0 days 00:37:27
AWZ_1,08:39:30,0 days 00:38:24
BQK_1,08:40:50,0 days 00:39:44
CFR_1,08:41:31,0 days 00:40:25
AUJ_1,08:43:04,0 days 00:41:58
AFX_1,08:46:10,0 days 00:45:04
BTY_1,08:47:57,0 days 00:46:51
BFX_1,08:49:07,0 days 00:48:01
BUS_1,08:50:29,0 days 00:49:23
BWH_1,08:51:18,0 days 00:50:12
APD_1,08:53:02,0 days 00:51:56
CJC_1,08:53:58,0 days 00:52:52
CEU_1,08:55:01,0 days 00:53:55
CFJ_1,08:56:49,0 days 00:55:43
CHZ_1,08:59:22,0 days 00:58:16
ELU_1,09:02:44,0 days 01:01:38
AFS_1,09:04:14,0 days 01:03:08
EFU_1,09:06:30,0 days 01:05:24
DBO_1,09:08:47,0 days 01:07:41
AI_3,09:09:55,0 days 01:08:49
AAG_1,09:12:04,0 days 01:10:58
