Stop_stn,Ride_time,sub
FX_2,16:02:15,0 days 00:00:00
AHE_1,16:07:23,0 days 00:05:08
DRM_1,16:09:37,0 days 00:07:22
ACM_1,16:12:15,0 days 00:10:00
ABP_1,16:14:01,0 days 00:11:46
BWN_1,16:15:20,0 days 00:13:05
EOM_1,16:16:15,0 days 00:14:00
EGO_1,16:17:00,0 days 00:14:45
BMU_1,16:20:22,0 days 00:18:07
DBS_1,16:29:04,0 days 00:26:49
AYN_1,16:30:11,0 days 00:27:56
DDZ_1,16:32:22,0 days 00:30:07
AN_4,16:33:17,0 days 00:31:02
NX_2,16:34:06,0 days 00:31:51
DSK_1,16:34:49,0 days 00:32:34
EFV_1,16:36:41,0 days 00:34:26
AKM_1,16:38:27,0 days 00:36:12
CAV_1,16:39:23,0 days 00:37:08
ERV_1,16:41:21,0 days 00:39:06
AZS_1,16:46:06,0 days 00:43:51
CKI_1,16:48:11,0 days 00:45:56
EFS_1,16:49:20,0 days 00:47:05
DKS_1,16:52:31,0 days 00:50:16
CNI_1,16:53:29,0 days 00:51:14
CWV_1,16:56:09,0 days 00:53:54
QQ_1,16:58:20,0 days 00:56:05
BWV_1,16:59:32,0 days 00:57:17
EHW_1,17:00:25,0 days 00:58:10
ACB_1,17:03:35,0 days 01:01:20
BTD_1,17:05:26,0 days 01:03:11
BWD_1,17:12:14,0 days 01:09:59
FBO_1,17:17:02,0 days 01:14:47
AZQ_1,17:19:15,0 days 01:17:00
BXM_1,17:20:19,0 days 01:18:04
BBF_1,17:21:39,0 days 01:19:24
CTY_1,17:23:39,0 days 01:21:24
CRP_1,17:26:03,0 days 01:23:48
AGN_1,17:27:57,0 days 01:25:42
