Stop_stn,Ride_time,sub
BUS_1,07:54:25,0 days 00:37:53
AWR_1,08:02:30,0 days 00:00:00
CB_1,08:04:33,0 days 00:02:03
EEI_1,08:05:47,0 days 00:03:17
W_3,08:06:41,0 days 00:04:11
CNZ_1,08:08:12,0 days 00:05:42
EZS_1,08:10:43,0 days 00:08:13
DBN_1,08:16:33,0 days 00:14:03
EOF_1,08:22:15,0 days 00:19:45
ASV_1,08:24:14,0 days 00:21:44
DGH_1,08:25:10,0 days 00:22:40
APJ_1,08:27:21,0 days 00:24:51
AD_1,08:30:09,0 days 00:27:39
FNA_1,08:31:22,0 days 00:28:52
AFX_1,08:33:18,0 days 00:30:48
BTY_1,08:34:10,0 days 00:31:40
NI_2,08:34:46,0 days 01:18:50
BFX_1,08:35:23,0 days 00:32:53
BWH_1,08:36:53,0 days 00:34:23
APD_1,08:39:42,0 days 00:37:12
CJC_1,08:40:48,0 days 00:38:18
CEU_1,08:42:06,0 days 00:39:36
CFJ_1,08:44:22,0 days 00:41:52
ACX_1,08:46:04,0 days 00:43:34
CAZ_1,08:47:43,0 days 00:45:13
EIY_1,08:50:45,0 days 00:48:15
DNX_1,08:53:11,0 days 00:50:41
CGC_1,08:55:56,0 days 00:53:26
CZH_1,08:57:51,0 days 00:55:21
DFW_1,08:58:48,0 days 00:56:18
COQ_1,08:59:55,0 days 00:57:25
BNR_1,09:01:41,0 days 00:59:11
QJ_1,09:06:49,0 days 01:04:19
BKQ_1,09:07:53,0 days 01:05:23
EJG_1,09:09:02,0 days 01:06:32
CDL_1,09:10:19,0 days 01:07:49
R_4,09:11:03,0 days 01:08:33
L_5,09:13:33,0 days 01:11:03
CCU_1,09:14:05,0 days 01:11:35
IB_2,09:15:32,0 days 01:13:02
BAT_1,09:16:52,0 days 01:14:22
ARK_1,09:18:38,0 days 01:16:08
XD_1,09:19:49,0 days 01:17:19
MZ_2,09:22:25,0 days 01:19:55
