Stop_stn,Ride_time,sub
MZ_2,06:50:01,0 days 00:00:00
QZ_1,06:53:15,0 days 00:03:14
APR_1,06:55:50,0 days 00:05:49
CCI_1,06:57:40,0 days 00:07:39
MP_2,06:59:43,0 days 00:09:42
LH_2,07:01:33,0 days 00:11:32
W_4,07:04:02,0 days 00:14:01
BXT_1,07:06:26,0 days 00:16:25
DFX_1,07:08:48,0 days 00:18:47
HO_2,07:14:05,0 days 00:24:04
NN_1,07:17:35,0 days 00:27:34
AS_3,07:22:35,0 days 00:32:34
BXU_1,07:24:41,0 days 00:34:40
BWY_1,07:26:55,0 days 00:36:54
B_7,07:29:34,0 days 00:39:33
ARE_1,07:33:30,0 days 00:43:29
BIO_1,07:35:14,0 days 00:45:13
EJA_1,07:39:41,0 days 00:49:40
CNR_1,07:41:34,0 days 00:51:33
CVQ_1,07:43:19,0 days 00:53:18
CRM_1,07:44:11,0 days 00:54:10
DL_2,07:45:33,0 days 00:55:32
AG_4,07:48:43,0 days 00:58:42
DHC_1,07:51:25,0 days 01:01:24
AQ_3,07:53:19,0 days 01:03:18
DOB_1,07:53:59,0 days 01:03:58
DSE_1,07:55:08,0 days 01:05:07
GY_2,08:00:09,0 days 01:10:08
