Stop_stn,Ride_time,sub
KI_1,06:38:15,0 days 00:00:00
AS_1,06:41:51,0 days 00:03:36
NS_2,06:44:49,0 days 00:06:34
CCE_1,06:46:16,0 days 00:08:01
BQ_2,06:47:05,0 days 00:08:50
FJ_2,06:47:57,0 days 00:09:42
GN_2,06:49:36,0 days 00:11:21
DAK_1,06:51:01,0 days 00:12:46
H_4,06:53:38,0 days 00:15:23
BDU_1,06:56:32,0 days 00:18:17
VU_1,06:57:44,0 days 00:19:29
AOY_1,06:59:13,0 days 00:20:58
BGF_1,07:00:54,0 days 00:22:39
BLB_1,07:03:48,0 days 00:25:33
DY_2,07:05:52,0 days 00:27:37
AAB_1,07:07:42,0 days 00:29:27
CBC_1,07:11:23,0 days 00:33:08
BFO_1,07:12:30,0 days 00:34:15
BZN_1,07:14:46,0 days 00:36:31
BHI_1,07:18:28,0 days 00:40:13
GH_1,07:19:41,0 days 00:41:26
BEA_1,07:20:50,0 days 00:42:35
MF_2,07:23:59,0 days 00:45:44
AFG_1,07:26:23,0 days 00:48:08
JY_2,07:27:49,0 days 00:49:34
GM_1,07:29:31,0 days 00:51:16
CGN_1,07:31:46,0 days 00:53:31
CWQ_1,07:33:35,0 days 00:55:20
BAI_1,07:35:13,0 days 00:56:58
AYV_1,15:37:19,0 days 00:28:55
EKK_1,15:42:56,0 days 00:52:32
