Stop_stn,Ride_time,sub
FX_2,17:02:30,0 days 00:00:00
ESR_1,17:09:13,0 days 00:06:43
BYL_1,17:11:25,0 days 00:08:55
CMA_1,17:13:34,0 days 00:11:04
BOL_1,17:15:05,0 days 00:12:35
GM_2,17:15:57,0 days 00:13:27
EHG_1,17:18:20,0 days 00:15:50
CEE_1,17:19:28,0 days 00:16:58
BLF_1,17:20:32,0 days 00:18:02
DID_1,17:22:38,0 days 00:20:08
BTI_1,17:23:28,0 days 00:20:58
BXO_1,17:26:27,0 days 00:23:57
DPM_1,17:28:33,0 days 00:26:03
VQ_1,17:35:31,0 days 00:33:01
KG_2,17:38:35,0 days 00:36:05
BYE_1,17:39:57,0 days 00:37:27
LH_1,17:40:36,0 days 00:38:06
ACS_1,17:43:11,0 days 00:40:41
EUO_1,17:43:45,0 days 00:41:15
DCC_1,17:45:30,0 days 00:43:00
CU_3,17:46:27,0 days 00:43:57
CKB_1,17:47:13,0 days 00:44:43
BVR_1,17:48:40,0 days 00:46:10
FO_1,17:51:57,0 days 00:49:27
DZO_1,17:52:44,0 days 00:50:14
DGO_1,17:53:45,0 days 00:51:15
DXJ_1,17:55:20,0 days 00:52:50
