Stop_stn,Ride_time,sub
EKK_1,08:07:19,0 days 00:58:29
EDE_1,13:39:04,0 days 00:00:00
BEQ_1,13:42:23,0 days 00:03:19
EWQ_1,13:44:42,0 days 00:05:38
FAT_1,13:45:58,0 days 00:06:54
FOG_1,13:46:52,0 days 00:07:48
KA_2,13:48:41,0 days 00:09:37
OB_1,13:50:05,0 days 00:11:01
DZZ_1,13:51:25,0 days 00:12:21
CPU_1,13:53:40,0 days 00:14:36
ABU_1,13:56:40,0 days 00:17:36
CVI_1,13:58:25,0 days 00:19:21
BTU_1,13:59:22,0 days 00:20:18
BBK_1,14:01:06,0 days 00:22:02
AH_4,14:04:16,0 days 00:25:12
AON_1,14:05:51,0 days 00:26:47
DYA_1,14:07:12,0 days 00:28:08
BTS_1,14:09:08,0 days 00:30:04
QA_2,14:10:20,0 days 00:31:16
AUX_1,14:11:53,0 days 00:32:49
AS_1,14:13:00,0 days 00:33:56
DLL_1,14:14:16,0 days 00:35:12
BSZ_1,14:15:20,0 days 00:36:16
DRG_1,14:17:26,0 days 00:38:22
DV_2,14:19:56,0 days 00:40:52
BZJ_1,14:23:32,0 days 00:44:28
AEN_1,14:25:31,0 days 00:46:27
BQM_1,14:28:06,0 days 00:49:02
EKL_1,14:29:56,0 days 00:50:52
BAI_1,14:30:57,0 days 00:51:53
ALW_1,14:32:59,0 days 00:53:55
BMT_1,14:33:59,0 days 00:54:55
CLC_1,14:35:28,0 days 00:56:24
IK_2,14:38:41,0 days 00:59:37
AFD_1,14:40:31,0 days 01:01:27
B_6,14:42:16,0 days 01:03:12
DI_3,14:44:28,0 days 01:05:24
LJ_2,14:46:31,0 days 01:07:27
CE_3,14:49:34,0 days 01:10:30
CL_3,14:50:25,0 days 01:11:21
DAM_1,14:52:49,0 days 01:13:45
OB_2,14:55:13,0 days 01:16:09
CJJ_1,14:56:20,0 days 01:17:16
FOH_1,14:57:49,0 days 01:18:45
L_2,14:59:45,0 days 01:20:41
DUR_1,15:01:03,0 days 01:21:59
ANR_1,15:02:10,0 days 01:23:06
