Stop_stn,Ride_time,sub
CCQ_1,07:01:42,0 days 00:11:04
LM_2,07:11:14,0 days 00:17:22
BXD_1,07:13:24,0 days 00:10:26
DTW_1,07:20:23,0 days 00:26:19
KR_1,18:42:04,0 days 00:14:18
ZV_1,18:43:03,0 days 00:01:58
BSS_1,18:45:05,0 days 00:18:22
BHD_1,18:49:47,0 days 00:15:57
EEV_1,19:18:56,0 days 00:45:01
COZ_1,19:42:44,0 days 00:00:00
FBW_1,19:51:09,0 days 00:08:25
CUG_1,19:52:48,0 days 00:10:04
CKA_1,19:54:27,0 days 00:11:43
DYC_1,19:54:57,0 days 00:12:13
UR_1,19:56:38,0 days 00:13:54
LB_1,19:57:42,0 days 00:14:58
DBF_1,19:58:45,0 days 00:16:01
GQ_1,19:59:38,0 days 00:16:54
COU_1,20:01:01,0 days 00:18:17
BUA_1,20:01:53,0 days 00:19:09
AVK_1,20:03:26,0 days 00:20:42
BOO_1,20:04:52,0 days 00:22:08
GQ_2,20:05:36,0 days 00:22:52
EGS_1,20:06:23,0 days 00:23:39
WL_1,20:07:49,0 days 00:25:05
IQ_1,20:08:37,0 days 00:25:53
DHV_1,20:09:33,0 days 00:26:49
ANX_1,20:10:57,0 days 00:28:13
DNB_1,20:11:48,0 days 00:29:04
ANY_1,20:12:32,0 days 00:29:48
II_2,20:13:17,0 days 00:30:33
CUT_1,20:14:25,0 days 00:31:41
AHD_1,20:15:16,0 days 00:32:32
BRU_1,20:16:31,0 days 00:33:47
CZK_1,20:17:20,0 days 00:34:36
BBY_1,20:18:30,0 days 00:35:46
BYG_1,20:19:33,0 days 00:36:49
