Stop_stn,Ride_time,sub
BDY_1,14:33:30,0 days 00:00:00
AFZ_1,14:37:18,0 days 00:03:48
WO_1,14:38:14,0 days 00:04:44
ETW_1,14:38:48,0 days 00:05:18
GR_2,14:41:51,0 days 00:08:21
N_5,14:45:01,0 days 00:11:31
IS_2,14:45:54,0 days 00:12:24
BIV_1,14:48:39,0 days 00:15:09
PP_2,14:50:22,0 days 00:16:52
DHC_1,14:52:56,0 days 00:19:26
AQ_3,14:54:47,0 days 00:21:17
DOB_1,14:55:36,0 days 00:22:06
O_3,14:57:44,0 days 00:24:14
CQ_3,15:03:28,0 days 00:29:58
MU_2,15:04:39,0 days 00:31:09
UG_1,15:07:20,0 days 00:33:50
ANF_1,15:08:56,0 days 00:35:26
FBP_1,15:10:48,0 days 00:37:18
DOE_1,15:11:49,0 days 00:38:19
DFF_1,15:13:04,0 days 00:39:34
AWC_1,15:14:48,0 days 00:41:18
IG_1,15:15:16,0 days 00:41:46
DDF_1,15:17:23,0 days 00:43:53
DUA_1,15:18:18,0 days 00:44:48
IJ_2,15:20:20,0 days 00:46:50
FD_1,15:22:14,0 days 00:48:44
FD_2,15:23:09,0 days 00:49:39
AD_2,15:24:25,0 days 00:50:55
TQ_1,15:26:22,0 days 00:52:52
AP_3,15:28:00,0 days 00:54:30
DWJ_1,15:29:20,0 days 00:55:50
CNP_1,15:30:55,0 days 00:57:25
EWW_1,15:34:44,0 days 01:01:14
DRH_1,15:35:43,0 days 01:02:13
ERY_1,15:37:40,0 days 01:04:10
OK_1,15:39:51,0 days 01:06:21
H_3,15:41:40,0 days 01:08:10
OX_2,15:43:56,0 days 01:10:26
P_2,15:44:42,0 days 01:11:12
NY_1,15:46:43,0 days 01:13:13
NY_2,15:48:52,0 days 01:15:22
AZT_1,15:49:56,0 days 01:16:26
ACA_1,15:52:26,0 days 01:18:56
AJB_1,15:55:45,0 days 01:22:15
CBE_1,15:56:53,0 days 01:23:23
EHF_1,16:30:44,0 days 00:05:18
