Stop_stn,Ride_time,sub
DRU_1,07:28:47,0 days 00:00:00
DOH_1,07:34:19,0 days 00:05:32
IX_2,07:38:19,0 days 00:09:32
DQF_1,07:40:29,0 days 00:11:42
CRT_1,07:42:49,0 days 00:14:02
DZE_1,07:48:42,0 days 00:19:55
LO_2,08:06:37,0 days 00:37:50
DOM_1,08:07:16,0 days 00:38:29
CTO_1,08:09:24,0 days 00:40:37
AJI_1,08:11:02,0 days 00:42:15
BDI_1,08:12:13,0 days 00:43:26
CRD_1,08:13:51,0 days 00:45:04
LQ_2,08:17:28,0 days 00:48:41
ADC_1,08:18:54,0 days 00:50:07
BEW_1,08:20:49,0 days 00:52:02
IP_2,08:23:46,0 days 00:54:59
CBU_1,08:27:17,0 days 00:58:30
ENW_1,08:29:21,0 days 01:00:34
CTI_1,08:32:57,0 days 01:04:10
DBB_1,08:35:23,0 days 01:06:36
ADI_1,08:39:47,0 days 01:11:00
