Stop_stn,Ride_time,sub
DXP_1,07:27:07,0 days 00:00:00
EPW_1,07:31:45,0 days 00:04:38
MA_1,07:34:59,0 days 00:07:52
BBM_1,07:36:27,0 days 00:09:20
DO_1,07:38:39,0 days 00:11:32
AAO_1,07:39:24,0 days 00:12:17
APL_1,07:41:13,0 days 00:14:06
BRS_1,07:42:15,0 days 00:15:08
EPG_1,07:44:40,0 days 00:17:33
BHJ_1,07:48:11,0 days 00:21:04
NU_1,07:53:36,0 days 00:26:29
ME_1,07:55:59,0 days 00:28:52
IU_2,07:56:36,0 days 00:29:29
BN_1,08:00:34,0 days 00:33:27
CTZ_1,08:02:20,0 days 00:35:13
DDJ_1,08:03:51,0 days 00:36:44
BHK_1,08:04:47,0 days 00:37:40
CVR_1,08:07:44,0 days 00:40:37
IU_1,08:09:28,0 days 00:42:21
CSH_1,08:13:38,0 days 00:46:31
KN_2,08:14:49,0 days 00:47:42
CYS_1,08:16:50,0 days 00:49:43
CRN_1,08:21:16,0 days 00:54:09
DQT_1,08:23:04,0 days 00:55:57
AYZ_1,08:24:03,0 days 00:56:56
AVS_1,08:25:38,0 days 00:58:31
IC_1,08:27:03,0 days 00:59:56
VV_1,08:28:58,0 days 01:01:51
AL_1,08:30:20,0 days 01:03:13
IY_1,08:31:31,0 days 01:04:24
