Stop_stn,Ride_time,sub
BU_3,10:09:52,0 days 00:03:58
PP_2,11:55:23,0 days 00:00:00
AMW_1,12:01:12,0 days 00:05:49
LN_2,12:02:05,0 days 00:06:42
CPL_1,12:03:07,0 days 00:07:44
JV_2,12:04:10,0 days 00:08:47
BI_3,12:05:23,0 days 00:10:00
BBZ_1,12:06:52,0 days 00:11:29
CLJ_1,12:09:05,0 days 00:13:42
EAX_1,12:09:56,0 days 00:14:33
C_5,12:11:27,0 days 00:16:04
DHT_1,12:12:24,0 days 00:17:01
BQW_1,12:14:00,0 days 00:18:37
CEQ_1,12:28:57,0 days 00:33:34
DZD_1,12:32:29,0 days 00:37:06
AUB_1,12:34:06,0 days 00:38:43
FIR_1,12:36:36,0 days 00:41:13
IE_2,13:37:57,0 days 00:05:45
