Stop_stn,Ride_time,sub
DRR_1,14:53:40,0 days 00:29:21
CRG_1,18:04:12,0 days 00:00:00
CQV_1,18:05:41,0 days 00:01:29
BWP_1,18:08:59,0 days 00:04:47
DXK_1,18:10:35,0 days 00:06:23
CK_1,18:11:54,0 days 00:07:42
ABL_1,18:15:54,0 days 00:11:42
DUZ_1,18:17:24,0 days 00:13:12
EOP_1,18:21:01,0 days 00:16:49
EUA_1,18:21:13,0 days 00:17:01
BNK_1,18:22:24,0 days 00:18:12
BJI_1,18:23:40,0 days 00:19:28
DJN_1,18:26:20,0 days 00:22:08
BVZ_1,18:28:18,0 days 00:24:06
CDH_1,18:28:51,0 days 00:24:39
CPN_1,18:30:08,0 days 00:25:56
CAF_1,18:31:56,0 days 00:27:44
BFK_1,18:35:21,0 days 00:31:09
AVC_1,18:37:34,0 days 00:33:22
APG_1,18:40:12,0 days 00:18:19
AMY_1,18:41:44,0 days 00:37:32
EQR_1,18:44:26,0 days 00:40:14
MS_2,18:45:42,0 days 00:41:30
BRX_1,18:46:55,0 days 00:42:43
BIT_1,18:50:05,0 days 00:45:53
ANO_1,18:53:42,0 days 00:49:30
ND_2,18:57:16,0 days 00:53:04
KG_1,19:00:27,0 days 00:56:15
FMA_1,19:08:07,0 days 01:03:55
BND_1,19:09:57,0 days 01:05:45
AXL_1,19:12:11,0 days 01:07:59
RW_1,19:13:05,0 days 01:08:53
CIQ_1,19:13:55,0 days 01:09:43
APT_1,19:14:57,0 days 01:10:45
BSA_1,19:15:41,0 days 01:11:29
AD_1,19:17:53,0 days 01:13:41
FNA_1,19:21:00,0 days 01:16:48
AZH_1,19:24:18,0 days 01:20:06
CJT_1,19:26:13,0 days 01:22:01
DV_1,19:27:45,0 days 01:23:33
BQM_1,19:31:07,0 days 01:26:55
EKL_1,19:31:38,0 days 01:27:26
BAI_1,19:33:41,0 days 01:29:29
EKK_1,19:35:16,0 days 01:31:04
KI_1,19:37:30,0 days 01:33:18
