Stop_stn,Ride_time,sub
ET_2,18:07:39,0 days 00:00:00
EQP_1,18:13:21,0 days 00:05:42
OY_2,18:14:20,0 days 00:06:41
DHY_1,18:15:50,0 days 00:08:11
DPF_1,18:16:34,0 days 00:08:55
EFY_1,18:18:36,0 days 00:10:57
JO_1,18:19:34,0 days 00:11:55
AJM_1,18:20:46,0 days 00:13:07
CTR_1,18:23:33,0 days 00:15:54
DWZ_1,18:24:29,0 days 00:16:50
CIP_1,18:25:56,0 days 00:18:17
DSL_1,18:26:52,0 days 00:19:13
T_3,18:27:47,0 days 00:20:08
BTL_1,18:29:02,0 days 00:21:23
BQS_1,18:30:32,0 days 00:22:53
DHF_1,18:31:58,0 days 00:24:19
COS_1,18:32:54,0 days 00:25:15
CYR_1,18:34:24,0 days 00:26:45
EF_1,18:35:53,0 days 00:28:14
ECK_1,18:37:14,0 days 00:29:35
AAL_1,18:39:06,0 days 00:31:27
EIT_1,18:40:45,0 days 00:33:06
CDD_1,18:42:08,0 days 00:34:29
DK_2,18:44:08,0 days 00:36:29
BJJ_1,18:45:13,0 days 00:37:34
ERC_1,18:46:57,0 days 00:39:18
