Stop_stn,Ride_time,sub
CAG_1,06:56:52,0 days 00:08:44
DVF_1,09:15:03,0 days 00:00:00
AJD_1,09:16:03,0 days 00:01:00
CPW_1,09:16:48,0 days 00:01:45
DOU_1,09:18:17,0 days 00:03:14
EWV_1,09:19:13,0 days 00:04:10
UC_1,09:20:37,0 days 00:05:34
AX_3,09:21:41,0 days 00:06:38
LD_2,09:23:48,0 days 00:08:45
CZY_1,09:25:00,0 days 00:09:57
UK_1,09:26:46,0 days 00:11:43
XJ_1,09:28:28,0 days 00:13:25
AQJ_1,09:30:30,0 days 00:15:27
JL_2,09:31:16,0 days 00:16:13
DST_1,09:32:31,0 days 00:17:28
DAW_1,09:33:36,0 days 00:18:33
EQH_1,09:34:33,0 days 00:19:30
DVK_1,09:35:52,0 days 00:20:49
EXR_1,09:37:19,0 days 00:22:16
CK_3,09:38:04,0 days 00:23:01
AWO_1,09:39:35,0 days 00:24:32
CKK_1,09:42:59,0 days 00:27:56
BED_1,09:44:03,0 days 00:29:00
CBU_1,09:46:10,0 days 00:31:07
ENW_1,09:47:52,0 days 00:32:49
CTI_1,09:49:37,0 days 00:34:34
DBB_1,09:50:40,0 days 00:35:37
ADI_1,09:53:33,0 days 00:38:30
