Stop_stn,Ride_time,sub
ESD_1,09:01:10,0 days 00:00:00
IN_2,09:06:28,0 days 00:05:18
AE_3,09:08:27,0 days 00:07:17
WC_1,09:10:03,0 days 00:08:53
KJ_2,09:11:36,0 days 00:10:26
ECP_1,09:13:01,0 days 00:11:51
CZN_1,09:14:34,0 days 00:13:24
AW_2,09:15:57,0 days 00:14:47
JA_1,09:16:51,0 days 00:15:41
NY_2,09:18:06,0 days 00:16:56
BMG_1,09:19:24,0 days 00:18:14
EMC_1,09:20:19,0 days 00:19:09
BKJ_1,09:24:23,0 days 00:23:13
NR_2,09:25:39,0 days 00:24:29
HL_2,09:27:04,0 days 00:25:54
CJI_1,09:28:04,0 days 00:26:54
DG_2,09:29:52,0 days 00:28:42
BIS_1,09:32:40,0 days 00:31:30
DOP_1,09:34:15,0 days 00:33:05
PV_2,09:34:58,0 days 00:33:48
ASY_1,09:36:38,0 days 00:35:28
