Stop_stn,Ride_time,sub
ATX_1,07:21:23,0 days 00:00:00
EJX_1,07:23:56,0 days 00:02:33
EAS_1,07:25:23,0 days 00:04:00
BS_3,07:28:49,0 days 00:07:26
DH_3,07:29:47,0 days 00:08:24
DPE_1,07:31:54,0 days 00:10:31
ME_2,07:33:50,0 days 00:12:27
CZQ_1,07:35:44,0 days 00:14:21
LQ_2,08:15:57,0 days 00:54:34
ADC_1,08:18:41,0 days 00:57:18
BEW_1,08:20:51,0 days 00:59:28
IP_2,08:23:19,0 days 01:01:56
CBU_1,08:25:22,0 days 01:03:59
ENW_1,08:29:53,0 days 01:08:30
CTI_1,08:31:14,0 days 01:09:51
DBB_1,08:33:53,0 days 01:12:30
ADI_1,08:38:12,0 days 01:16:49
